cohort,exposure,ses,age,process,origin_state,destination,annual_hazard,sensitivity
ELSA,wealth,high,90,recovery,D2,R1,0.0663604013248183,pre_pandemic_end_before_2020
ELSA,wealth,high,91,recovery,D2,R1,0.0546695371239884,pre_pandemic_end_before_2020
ELSA,wealth,high,92,recovery,D2,R1,0.0443361425388829,pre_pandemic_end_before_2020
ELSA,wealth,high,93,recovery,D2,R1,0.0355346873499877,pre_pandemic_end_before_2020
ELSA,wealth,high,94,recovery,D2,R1,0.02825759199169,pre_pandemic_end_before_2020
ELSA,wealth,high,95,recovery,D2,R1,0.0223826668322267,pre_pandemic_end_before_2020
ELSA,wealth,high,96,recovery,D2,R1,0.0223826668322267,pre_pandemic_end_before_2020
ELSA,wealth,high,97,recovery,D2,R1,0.0223826668322267,pre_pandemic_end_before_2020
ELSA,wealth,high,98,recovery,D2,R1,0.0223826668322267,pre_pandemic_end_before_2020
ELSA,wealth,high,99,recovery,D2,R1,0.0223826668322267,pre_pandemic_end_before_2020
ELSA,wealth,low,60,recovery,D2,R1,0.199844427123198,pre_pandemic_end_before_2020
ELSA,wealth,low,61,recovery,D2,R1,0.196277540752275,pre_pandemic_end_before_2020
ELSA,wealth,low,62,recovery,D2,R1,0.192775376829892,pre_pandemic_end_before_2020
ELSA,wealth,low,63,recovery,D2,R1,0.189337783006429,pre_pandemic_end_before_2020
ELSA,wealth,low,64,recovery,D2,R1,0.185964555059979,pre_pandemic_end_before_2020
ELSA,wealth,low,65,recovery,D2,R1,0.182655439916699,pre_pandemic_end_before_2020
ELSA,wealth,low,66,recovery,D2,R1,0.179410138600911,pre_pandemic_end_before_2020
ELSA,wealth,low,67,recovery,D2,R1,0.176228309112675,pre_pandemic_end_before_2020
ELSA,wealth,low,68,recovery,D2,R1,0.173109569230922,pre_pandemic_end_before_2020
ELSA,wealth,low,69,recovery,D2,R1,0.170053499240549,pre_pandemic_end_before_2020
ELSA,wealth,low,70,recovery,D2,R1,0.167059644582253,pre_pandemic_end_before_2020
ELSA,wealth,low,71,recovery,D2,R1,0.16410835409035,pre_pandemic_end_before_2020
ELSA,wealth,low,72,recovery,D2,R1,0.161106032806223,pre_pandemic_end_before_2020
ELSA,wealth,low,73,recovery,D2,R1,0.157947589023014,pre_pandemic_end_before_2020
ELSA,wealth,low,74,recovery,D2,R1,0.154536968942623,pre_pandemic_end_before_2020
ELSA,wealth,low,75,recovery,D2,R1,0.150788449951657,pre_pandemic_end_before_2020
ELSA,wealth,low,76,recovery,D2,R1,0.146628424851424,pre_pandemic_end_before_2020
ELSA,wealth,low,77,recovery,D2,R1,0.141997524758407,pre_pandemic_end_before_2020
ELSA,wealth,low,78,recovery,D2,R1,0.136852897959841,pre_pandemic_end_before_2020
ELSA,wealth,low,79,recovery,D2,R1,0.131170432138384,pre_pandemic_end_before_2020
ELSA,wealth,low,80,recovery,D2,R1,0.124946683798236,pre_pandemic_end_before_2020
ELSA,wealth,low,81,recovery,D2,R1,0.118188855863633,pre_pandemic_end_before_2020
ELSA,wealth,low,82,recovery,D2,R1,0.110886782970026,pre_pandemic_end_before_2020
ELSA,wealth,low,83,recovery,D2,R1,0.103057836461214,pre_pandemic_end_before_2020
ELSA,wealth,low,84,recovery,D2,R1,0.094760372544019,pre_pandemic_end_before_2020
ELSA,wealth,low,85,recovery,D2,R1,0.0860921433116491,pre_pandemic_end_before_2020
ELSA,wealth,low,86,recovery,D2,R1,0.0771858733752993,pre_pandemic_end_before_2020
ELSA,wealth,low,87,recovery,D2,R1,0.0682018551245917,pre_pandemic_end_before_2020
ELSA,wealth,low,88,recovery,D2,R1,0.059317813712493,pre_pandemic_end_before_2020
ELSA,wealth,low,89,recovery,D2,R1,0.0507167232774474,pre_pandemic_end_before_2020
ELSA,wealth,low,90,recovery,D2,R1,0.0425736476000878,pre_pandemic_end_before_2020
ELSA,wealth,low,91,recovery,D2,R1,0.0350733503943735,pre_pandemic_end_before_2020
ELSA,wealth,low,92,recovery,D2,R1,0.028443940523484,pre_pandemic_end_before_2020
ELSA,wealth,low,93,recovery,D2,R1,0.0227973494224768,pre_pandemic_end_before_2020
ELSA,wealth,low,94,recovery,D2,R1,0.0181287144059412,pre_pandemic_end_before_2020
ELSA,wealth,low,95,recovery,D2,R1,0.0143596444723279,pre_pandemic_end_before_2020
ELSA,wealth,low,96,recovery,D2,R1,0.0143596444723279,pre_pandemic_end_before_2020
ELSA,wealth,low,97,recovery,D2,R1,0.0143596444723279,pre_pandemic_end_before_2020
ELSA,wealth,low,98,recovery,D2,R1,0.0143596444723279,pre_pandemic_end_before_2020
ELSA,wealth,low,99,recovery,D2,R1,0.0143596444723279,pre_pandemic_end_before_2020
ELSA,wealth,high,60,relapse,R1,D2,0.0990470216839935,pre_pandemic_end_before_2020
ELSA,wealth,high,61,relapse,R1,D2,0.102425337497227,pre_pandemic_end_before_2020
ELSA,wealth,high,62,relapse,R1,D2,0.105918814038105,pre_pandemic_end_before_2020
ELSA,wealth,high,63,relapse,R1,D2,0.109531304769998,pre_pandemic_end_before_2020
ELSA,wealth,high,64,relapse,R1,D2,0.113266787208419,pre_pandemic_end_before_2020
ELSA,wealth,high,65,relapse,R1,D2,0.117129366655218,pre_pandemic_end_before_2020
ELSA,wealth,high,66,relapse,R1,D2,0.121123280032688,pre_pandemic_end_before_2020
ELSA,wealth,high,67,relapse,R1,D2,0.125252899819648,pre_pandemic_end_before_2020
ELSA,wealth,high,68,relapse,R1,D2,0.129522738091643,pre_pandemic_end_before_2020
ELSA,wealth,high,69,relapse,R1,D2,0.133937450667354,pre_pandemic_end_before_2020
ELSA,wealth,high,70,relapse,R1,D2,0.13850184136338,pre_pandemic_end_before_2020
ELSA,wealth,high,71,relapse,R1,D2,0.143218066031687,pre_pandemic_end_before_2020
ELSA,wealth,high,72,relapse,R1,D2,0.148076474501225,pre_pandemic_end_before_2020
ELSA,wealth,high,73,relapse,R1,D2,0.153062606165021,pre_pandemic_end_before_2020
ELSA,wealth,high,74,relapse,R1,D2,0.158159648629015,pre_pandemic_end_before_2020
ELSA,wealth,high,75,relapse,R1,D2,0.163348293762903,pre_pandemic_end_before_2020
ELSA,wealth,high,76,relapse,R1,D2,0.168606615179363,pre_pandemic_end_before_2020
ELSA,wealth,high,77,relapse,R1,D2,0.173909972753434,pre_pandemic_end_before_2020
ELSA,wealth,high,78,relapse,R1,D2,0.179230950158469,pre_pandemic_end_before_2020
ELSA,wealth,high,79,relapse,R1,D2,0.184539331644731,pre_pandemic_end_before_2020
ELSA,wealth,high,80,relapse,R1,D2,0.189802124390066,pre_pandemic_end_before_2020
ELSA,wealth,high,81,relapse,R1,D2,0.195060327626175,pre_pandemic_end_before_2020
ELSA,wealth,high,82,relapse,R1,D2,0.200675945331691,pre_pandemic_end_before_2020
ELSA,wealth,high,83,relapse,R1,D2,0.207135100208477,pre_pandemic_end_before_2020
ELSA,wealth,high,84,relapse,R1,D2,0.214989682521023,pre_pandemic_end_before_2020
ELSA,wealth,high,85,relapse,R1,D2,0.22488505845854,pre_pandemic_end_before_2020
ELSA,wealth,high,86,relapse,R1,D2,0.237605327196461,pre_pandemic_end_before_2020
ELSA,wealth,high,87,relapse,R1,D2,0.254142828658166,pre_pandemic_end_before_2020
ELSA,wealth,high,88,relapse,R1,D2,0.275803126207834,pre_pandemic_end_before_2020
ELSA,wealth,high,89,relapse,R1,D2,0.304364274133959,pre_pandemic_end_before_2020
ELSA,wealth,high,90,relapse,R1,D2,0.342322033640746,pre_pandemic_end_before_2020
ELSA,wealth,high,91,relapse,R1,D2,0.392849905519465,pre_pandemic_end_before_2020
ELSA,wealth,high,92,relapse,R1,D2,0.45855836949289,pre_pandemic_end_before_2020
ELSA,wealth,high,93,relapse,R1,D2,0.542119120259919,pre_pandemic_end_before_2020
ELSA,wealth,high,94,relapse,R1,D2,0.646372559851395,pre_pandemic_end_before_2020
ELSA,wealth,high,95,relapse,R1,D2,0.77395398481184,pre_pandemic_end_before_2020
ELSA,wealth,high,96,relapse,R1,D2,0.77395398481184,pre_pandemic_end_before_2020
ELSA,wealth,high,97,relapse,R1,D2,0.77395398481184,pre_pandemic_end_before_2020
ELSA,wealth,high,98,relapse,R1,D2,0.77395398481184,pre_pandemic_end_before_2020
ELSA,wealth,high,99,relapse,R1,D2,0.77395398481184,pre_pandemic_end_before_2020
ELSA,wealth,low,60,relapse,R1,D2,0.143226273699427,pre_pandemic_end_before_2020
ELSA,wealth,low,61,relapse,R1,D2,0.148111464360214,pre_pandemic_end_before_2020
ELSA,wealth,low,62,relapse,R1,D2,0.153163182409875,pre_pandemic_end_before_2020
ELSA,wealth,low,63,relapse,R1,D2,0.158387000122977,pre_pandemic_end_before_2020
ELSA,wealth,low,64,relapse,R1,D2,0.163788669158838,pre_pandemic_end_before_2020
ELSA,wealth,low,65,relapse,R1,D2,0.169374125961346,pre_pandemic_end_before_2020
ELSA,wealth,low,66,relapse,R1,D2,0.175149497303235,pre_pandemic_end_before_2020
ELSA,wealth,low,67,relapse,R1,D2,0.181121105977839,pre_pandemic_end_before_2020
ELSA,wealth,low,68,relapse,R1,D2,0.187295476641383,pre_pandemic_end_before_2020
ELSA,wealth,low,69,relapse,R1,D2,0.193679341808883,pre_pandemic_end_before_2020
ELSA,wealth,low,70,relapse,R1,D2,0.20027964800674,pre_pandemic_end_before_2020
ELSA,wealth,low,71,relapse,R1,D2,0.207099512690062,pre_pandemic_end_before_2020
ELSA,wealth,low,72,relapse,R1,D2,0.214124981294477,pre_pandemic_end_before_2020
ELSA,wealth,low,73,relapse,R1,D2,0.221335143157382,pre_pandemic_end_before_2020
ELSA,wealth,low,74,relapse,R1,D2,0.228705686830413,pre_pandemic_end_before_2020
ELSA,wealth,low,75,relapse,R1,D2,0.236208691922746,pre_pandemic_end_before_2020
ELSA,wealth,low,76,relapse,R1,D2,0.243812451930758,pre_pandemic_end_before_2020
ELSA,wealth,low,77,relapse,R1,D2,0.251481336168926,pre_pandemic_end_before_2020
ELSA,wealth,low,78,relapse,R1,D2,0.259175699444113,pre_pandemic_end_before_2020
ELSA,wealth,low,79,relapse,R1,D2,0.266851848476419,pre_pandemic_end_before_2020
ELSA,wealth,low,80,relapse,R1,D2,0.274462074219214,pre_pandemic_end_before_2020
ELSA,wealth,low,81,relapse,R1,D2,0.282065663333331,pre_pandemic_end_before_2020
ELSA,wealth,low,82,relapse,R1,D2,0.290186089215976,pre_pandemic_end_before_2020
ELSA,wealth,low,83,relapse,R1,D2,0.299526306301969,pre_pandemic_end_before_2020
ELSA,wealth,low,84,relapse,R1,D2,0.310884371763854,pre_pandemic_end_before_2020
ELSA,wealth,low,85,relapse,R1,D2,0.325193513000904,pre_pandemic_end_before_2020
ELSA,wealth,low,86,relapse,R1,D2,0.343587571305861,pre_pandemic_end_before_2020
ELSA,wealth,low,87,relapse,R1,D2,0.367501513092175,pre_pandemic_end_before_2020
ELSA,wealth,low,88,relapse,R1,D2,0.398823239404731,pre_pandemic_end_before_2020
ELSA,wealth,low,89,relapse,R1,D2,0.440123893583796,pre_pandemic_end_before_2020
ELSA,wealth,low,90,relapse,R1,D2,0.495012454185662,pre_pandemic_end_before_2020
ELSA,wealth,low,91,relapse,R1,D2,0.568077940498214,pre_pandemic_end_before_2020
ELSA,wealth,low,92,relapse,R1,D2,0.66309521901319,pre_pandemic_end_before_2020
ELSA,wealth,low,93,relapse,R1,D2,0.783927675723215,pre_pandemic_end_before_2020
ELSA,wealth,low,94,relapse,R1,D2,0.93468265471365,pre_pandemic_end_before_2020
ELSA,wealth,low,95,relapse,R1,D2,1.11917090867294,pre_pandemic_end_before_2020
ELSA,wealth,low,96,relapse,R1,D2,1.11917090867294,pre_pandemic_end_before_2020
ELSA,wealth,low,97,relapse,R1,D2,1.11917090867294,pre_pandemic_end_before_2020
ELSA,wealth,low,98,relapse,R1,D2,1.11917090867294,pre_pandemic_end_before_2020
ELSA,wealth,low,99,relapse,R1,D2,1.11917090867294,pre_pandemic_end_before_2020
ELSA,wealth,high,60,death_pre,I0,DEAD,0.00279440694013668,pre_pandemic_end_before_2020
ELSA,wealth,high,61,death_pre,I0,DEAD,0.00313134665938675,pre_pandemic_end_before_2020
ELSA,wealth,high,62,death_pre,I0,DEAD,0.00350833805620543,pre_pandemic_end_before_2020
ELSA,wealth,high,63,death_pre,I0,DEAD,0.00392942761932159,pre_pandemic_end_before_2020
ELSA,wealth,high,64,death_pre,I0,DEAD,0.00439889416539128,pre_pandemic_end_before_2020
ELSA,wealth,high,65,death_pre,I0,DEAD,0.00492122113977105,pre_pandemic_end_before_2020
ELSA,wealth,high,66,death_pre,I0,DEAD,0.00550105748586833,pre_pandemic_end_before_2020
ELSA,wealth,high,67,death_pre,I0,DEAD,0.00614316538534961,pre_pandemic_end_before_2020
ELSA,wealth,high,68,death_pre,I0,DEAD,0.00685235320032701,pre_pandemic_end_before_2020
ELSA,wealth,high,69,death_pre,I0,DEAD,0.00763339205892188,pre_pandemic_end_before_2020
ELSA,wealth,high,70,death_pre,I0,DEAD,0.00849091473603928,pre_pandemic_end_before_2020
ELSA,wealth,high,71,death_pre,I0,DEAD,0.00943055813404101,pre_pandemic_end_before_2020
ELSA,wealth,high,72,death_pre,I0,DEAD,0.0104637122249629,pre_pandemic_end_before_2020
ELSA,wealth,high,73,death_pre,I0,DEAD,0.0116058580777367,pre_pandemic_end_before_2020
ELSA,wealth,high,74,death_pre,I0,DEAD,0.0128762501714148,pre_pandemic_end_before_2020
ELSA,wealth,high,75,death_pre,I0,DEAD,0.0142988082653557,pre_pandemic_end_before_2020
ELSA,wealth,high,76,death_pre,I0,DEAD,0.015903260389018,pre_pandemic_end_before_2020
ELSA,wealth,high,77,death_pre,I0,DEAD,0.0177266223121544,pre_pandemic_end_before_2020
ELSA,wealth,high,78,death_pre,I0,DEAD,0.0198151293721445,pre_pandemic_end_before_2020
ELSA,wealth,high,79,death_pre,I0,DEAD,0.0222267792224886,pre_pandemic_end_before_2020
ELSA,wealth,high,80,death_pre,I0,DEAD,0.0250347043185843,pre_pandemic_end_before_2020
ELSA,wealth,high,81,death_pre,I0,DEAD,0.0283158753929689,pre_pandemic_end_before_2020
ELSA,wealth,high,82,death_pre,I0,DEAD,0.0320926174216121,pre_pandemic_end_before_2020
ELSA,wealth,high,83,death_pre,I0,DEAD,0.0363489286086123,pre_pandemic_end_before_2020
ELSA,wealth,high,84,death_pre,I0,DEAD,0.0410310969851918,pre_pandemic_end_before_2020
ELSA,wealth,high,85,death_pre,I0,DEAD,0.0460355555964389,pre_pandemic_end_before_2020
ELSA,wealth,high,86,death_pre,I0,DEAD,0.0511983665976591,pre_pandemic_end_before_2020
ELSA,wealth,high,87,death_pre,I0,DEAD,0.0562891884705794,pre_pandemic_end_before_2020
ELSA,wealth,high,88,death_pre,I0,DEAD,0.0610131915221284,pre_pandemic_end_before_2020
ELSA,wealth,high,89,death_pre,I0,DEAD,0.0650243592467601,pre_pandemic_end_before_2020
ELSA,wealth,high,90,death_pre,I0,DEAD,0.067952542587099,pre_pandemic_end_before_2020
ELSA,wealth,high,91,death_pre,I0,DEAD,0.0695273522192847,pre_pandemic_end_before_2020
ELSA,wealth,high,92,death_pre,I0,DEAD,0.0698789660508339,pre_pandemic_end_before_2020
ELSA,wealth,high,93,death_pre,I0,DEAD,0.0692975452260596,pre_pandemic_end_before_2020
ELSA,wealth,high,94,death_pre,I0,DEAD,0.0681098040772035,pre_pandemic_end_before_2020
ELSA,wealth,high,95,death_pre,I0,DEAD,0.0666440852976819,pre_pandemic_end_before_2020
ELSA,wealth,high,96,death_pre,I0,DEAD,0.0666440852976819,pre_pandemic_end_before_2020
ELSA,wealth,high,97,death_pre,I0,DEAD,0.0666440852976819,pre_pandemic_end_before_2020
ELSA,wealth,high,98,death_pre,I0,DEAD,0.0666440852976819,pre_pandemic_end_before_2020
ELSA,wealth,high,99,death_pre,I0,DEAD,0.0666440852976819,pre_pandemic_end_before_2020
ELSA,wealth,low,60,death_pre,I0,DEAD,0.00446711998234272,pre_pandemic_end_before_2020
ELSA,wealth,low,61,death_pre,I0,DEAD,0.0050057495323514,pre_pandemic_end_before_2020
ELSA,wealth,low,62,death_pre,I0,DEAD,0.00560840542248373,pre_pandemic_end_before_2020
ELSA,wealth,low,63,death_pre,I0,DEAD,0.00628155634217767,pre_pandemic_end_before_2020
ELSA,wealth,low,64,death_pre,I0,DEAD,0.00703204237871992,pre_pandemic_end_before_2020
ELSA,wealth,low,65,death_pre,I0,DEAD,0.00786703073744993,pre_pandemic_end_before_2020
ELSA,wealth,low,66,death_pre,I0,DEAD,0.00879395318776888,pre_pandemic_end_before_2020
ELSA,wealth,low,67,death_pre,I0,DEAD,0.00982042252099084,pre_pandemic_end_before_2020
ELSA,wealth,low,68,death_pre,I0,DEAD,0.0109541253521771,pre_pandemic_end_before_2020
ELSA,wealth,low,69,death_pre,I0,DEAD,0.0122026887743838,pre_pandemic_end_before_2020
ELSA,wealth,low,70,death_pre,I0,DEAD,0.013573518710154,pre_pandemic_end_before_2020
ELSA,wealth,low,71,death_pre,I0,DEAD,0.0150756262733726,pre_pandemic_end_before_2020
ELSA,wealth,low,72,death_pre,I0,DEAD,0.0167272193960875,pre_pandemic_end_before_2020
ELSA,wealth,low,73,death_pre,I0,DEAD,0.0185530460100974,pre_pandemic_end_before_2020
ELSA,wealth,low,74,death_pre,I0,DEAD,0.0205838861950284,pre_pandemic_end_before_2020
ELSA,wealth,low,75,death_pre,I0,DEAD,0.0228579779159629,pre_pandemic_end_before_2020
ELSA,wealth,low,76,death_pre,I0,DEAD,0.0254228441991727,pre_pandemic_end_before_2020
ELSA,wealth,low,77,death_pre,I0,DEAD,0.028337658203137,pre_pandemic_end_before_2020
ELSA,wealth,low,78,death_pre,I0,DEAD,0.0316763314246147,pre_pandemic_end_before_2020
ELSA,wealth,low,79,death_pre,I0,DEAD,0.0355315785191409,pre_pandemic_end_before_2020
ELSA,wealth,low,80,death_pre,I0,DEAD,0.0400203085339172,pre_pandemic_end_before_2020
ELSA,wealth,low,81,death_pre,I0,DEAD,0.0452655663599487,pre_pandemic_end_before_2020
ELSA,wealth,low,82,death_pre,I0,DEAD,0.0513030405524084,pre_pandemic_end_before_2020
ELSA,wealth,low,83,death_pre,I0,DEAD,0.0581071507488953,pre_pandemic_end_before_2020
ELSA,wealth,low,84,death_pre,I0,DEAD,0.065592033360405,pre_pandemic_end_before_2020
ELSA,wealth,low,85,death_pre,I0,DEAD,0.0735921269552254,pre_pandemic_end_before_2020
ELSA,wealth,low,86,death_pre,I0,DEAD,0.0818453616066829,pre_pandemic_end_before_2020
ELSA,wealth,low,87,death_pre,I0,DEAD,0.0899835149258833,pre_pandemic_end_before_2020
ELSA,wealth,low,88,death_pre,I0,DEAD,0.0975352741650693,pre_pandemic_end_before_2020
ELSA,wealth,low,89,death_pre,I0,DEAD,0.10394749968522,pre_pandemic_end_before_2020
ELSA,wealth,low,90,death_pre,I0,DEAD,0.108628473713631,pre_pandemic_end_before_2020
ELSA,wealth,low,91,death_pre,I0,DEAD,0.111145953711007,pre_pandemic_end_before_2020
ELSA,wealth,low,92,death_pre,I0,DEAD,0.111708041197414,pre_pandemic_end_before_2020
ELSA,wealth,low,93,death_pre,I0,DEAD,0.110778585810229,pre_pandemic_end_before_2020
ELSA,wealth,low,94,death_pre,I0,DEAD,0.108879870865137,pre_pandemic_end_before_2020
ELSA,wealth,low,95,death_pre,I0,DEAD,0.106536782764956,pre_pandemic_end_before_2020
ELSA,wealth,low,96,death_pre,I0,DEAD,0.106536782764956,pre_pandemic_end_before_2020
ELSA,wealth,low,97,death_pre,I0,DEAD,0.106536782764956,pre_pandemic_end_before_2020
ELSA,wealth,low,98,death_pre,I0,DEAD,0.106536782764956,pre_pandemic_end_before_2020
ELSA,wealth,low,99,death_pre,I0,DEAD,0.106536782764956,pre_pandemic_end_before_2020
ELSA,wealth,high,60,death_post,D1,DEAD,0.0125553755738521,pre_pandemic_end_before_2020
ELSA,wealth,high,61,death_post,D1,DEAD,0.0133954229093326,pre_pandemic_end_before_2020
ELSA,wealth,high,62,death_post,D1,DEAD,0.0142964360717243,pre_pandemic_end_before_2020
ELSA,wealth,high,63,death_post,D1,DEAD,0.0152682202643156,pre_pandemic_end_before_2020
ELSA,wealth,high,64,death_post,D1,DEAD,0.0163223601286708,pre_pandemic_end_before_2020
ELSA,wealth,high,65,death_post,D1,DEAD,0.0174725398742182,pre_pandemic_end_before_2020
ELSA,wealth,high,66,death_post,D1,DEAD,0.01873494000364,pre_pandemic_end_before_2020
ELSA,wealth,high,67,death_post,D1,DEAD,0.0201287307807075,pre_pandemic_end_before_2020
ELSA,wealth,high,68,death_post,D1,DEAD,0.0216766881869984,pre_pandemic_end_before_2020
ELSA,wealth,high,69,death_post,D1,DEAD,0.0234059655012328,pre_pandemic_end_before_2020
ELSA,wealth,high,70,death_post,D1,DEAD,0.0253490634237065,pre_pandemic_end_before_2020
ELSA,wealth,high,71,death_post,D1,DEAD,0.0275401207007863,pre_pandemic_end_before_2020
ELSA,wealth,high,72,death_post,D1,DEAD,0.0299981147337219,pre_pandemic_end_before_2020
ELSA,wealth,high,73,death_post,D1,DEAD,0.0327358877684874,pre_pandemic_end_before_2020
ELSA,wealth,high,74,death_post,D1,DEAD,0.0357630179476586,pre_pandemic_end_before_2020
ELSA,wealth,high,75,death_post,D1,DEAD,0.0390842616495833,pre_pandemic_end_before_2020
ELSA,wealth,high,76,death_post,D1,DEAD,0.0426977720877299,pre_pandemic_end_before_2020
ELSA,wealth,high,77,death_post,D1,DEAD,0.0465931321621444,pre_pandemic_end_before_2020
ELSA,wealth,high,78,death_post,D1,DEAD,0.0507492728943323,pre_pandemic_end_before_2020
ELSA,wealth,high,79,death_post,D1,DEAD,0.0551323883034274,pre_pandemic_end_before_2020
ELSA,wealth,high,80,death_post,D1,DEAD,0.059694001164367,pre_pandemic_end_before_2020
ELSA,wealth,high,81,death_post,D1,DEAD,0.0644008080608412,pre_pandemic_end_before_2020
ELSA,wealth,high,82,death_post,D1,DEAD,0.0693468194001975,pre_pandemic_end_before_2020
ELSA,wealth,high,83,death_post,D1,DEAD,0.0746940907170129,pre_pandemic_end_before_2020
ELSA,wealth,high,84,death_post,D1,DEAD,0.0806529532722663,pre_pandemic_end_before_2020
ELSA,wealth,high,85,death_post,D1,DEAD,0.0874940461018179,pre_pandemic_end_before_2020
ELSA,wealth,high,86,death_post,D1,DEAD,0.095567623672467,pre_pandemic_end_before_2020
ELSA,wealth,high,87,death_post,D1,DEAD,0.105333617291928,pre_pandemic_end_before_2020
