cohort,exposure,process,term,estimate,hazard_ratio,sensitivity
ELSA,education,death_post,period_factor5,-0.457717545541553,0.632726167297057,exclude_explicit_proxy
ELSA,education,death_post,seslow,0.342629001642431,1.40864605959709,exclude_explicit_proxy
ELSA,education,death_post,sesmiddle,0.0696189952357811,1.07209962836274,exclude_explicit_proxy
ELSA,education,death_post,sex_factormale,0.553207661236361,1.73882163272596,exclude_explicit_proxy
ELSA,education,death_pre,(Intercept),-5.88483360222521,0.00278130899045001,exclude_explicit_proxy
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.98022564861108,7.24437748446036,exclude_explicit_proxy
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",3.16483190760838,23.6847624698367,exclude_explicit_proxy
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",3.8691670134873,47.9024673480185,exclude_explicit_proxy
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.10113264305556,8.17542450829702,exclude_explicit_proxy
ELSA,education,death_pre,period_factor2,-0.100878773678466,0.904042620004642,exclude_explicit_proxy
ELSA,education,death_pre,period_factor3,-0.167829746628237,0.845497771277844,exclude_explicit_proxy
ELSA,education,death_pre,period_factor4,-0.14555029477003,0.864546406817761,exclude_explicit_proxy
ELSA,education,death_pre,period_factor5,-0.711146427002708,0.491080886236567,exclude_explicit_proxy
ELSA,education,death_pre,seslow,0.330284446168214,1.39136384029472,exclude_explicit_proxy
ELSA,education,death_pre,sesmiddle,-0.0999865930986264,0.904849549183303,exclude_explicit_proxy
ELSA,education,death_pre,sex_factormale,0.546774988913796,1.72767226150712,exclude_explicit_proxy
ELSA,education,onset,(Intercept),-3.53914330236311,0.0290381933808756,exclude_explicit_proxy
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.25767368831808,3.51722979009044,exclude_explicit_proxy
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.35620183920139,3.88142300087789,exclude_explicit_proxy
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.22236441156586,9.22912654229302,exclude_explicit_proxy
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.31104153951754,10.0849230326968,exclude_explicit_proxy
ELSA,education,onset,period_factor10,-0.388784176205795,0.677880556981125,exclude_explicit_proxy
ELSA,education,onset,period_factor2,-0.198571286119872,0.819901321073247,exclude_explicit_proxy
ELSA,education,onset,period_factor3,-0.243337292442865,0.784007029523584,exclude_explicit_proxy
ELSA,education,onset,period_factor4,-0.254268355131345,0.775483669099076,exclude_explicit_proxy
ELSA,education,onset,period_factor5,-0.355817122605764,0.700600732556841,exclude_explicit_proxy
ELSA,education,onset,period_factor6,-0.490167261190898,0.612523934133183,exclude_explicit_proxy
ELSA,education,onset,period_factor7,-0.418902146404975,0.657768557136755,exclude_explicit_proxy
ELSA,education,onset,period_factor8,-0.623417754479364,0.53610901388388,exclude_explicit_proxy
ELSA,education,onset,period_factor9,-0.816304093469326,0.44206246053116,exclude_explicit_proxy
ELSA,education,onset,seslow,0.469392680691219,1.59902278085848,exclude_explicit_proxy
ELSA,education,onset,sesmiddle,0.270097311892453,1.31009193205562,exclude_explicit_proxy
ELSA,education,onset,sex_factormale,-0.0721681001508303,0.930374486573844,exclude_explicit_proxy
ELSA,education,recovery,(Intercept),-1.56854876100815,0.20834732482516,exclude_explicit_proxy
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",-0.229779821563809,0.794708560929764,exclude_explicit_proxy
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",-0.85551198913815,0.425065506438644,exclude_explicit_proxy
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-2.14576508385782,0.116978504433062,exclude_explicit_proxy
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-2.29393039297991,0.100869226020951,exclude_explicit_proxy
ELSA,education,recovery,origin_factorD2,0.0871370656566621,1.09104621443584,exclude_explicit_proxy
ELSA,education,recovery,period_factor10,0.362849473211532,1.43741947281872,exclude_explicit_proxy
ELSA,education,recovery,period_factor2,0.288070124887774,1.33385083698411,exclude_explicit_proxy
ELSA,education,recovery,period_factor3,0.0544259603377583,1.05593429250104,exclude_explicit_proxy
ELSA,education,recovery,period_factor4,0.161434969733596,1.17519603236235,exclude_explicit_proxy
ELSA,education,recovery,period_factor5,0.277512075152897,1.31984205634217,exclude_explicit_proxy
ELSA,education,recovery,period_factor6,0.376279171755298,1.45685378943467,exclude_explicit_proxy
ELSA,education,recovery,period_factor7,0.292171050283815,1.33933209118151,exclude_explicit_proxy
ELSA,education,recovery,period_factor8,0.193515571032119,1.21350828198082,exclude_explicit_proxy
ELSA,education,recovery,period_factor9,-0.427917522895272,0.651865176534079,exclude_explicit_proxy
ELSA,education,recovery,seslow,-0.375779250234023,0.686753917077094,exclude_explicit_proxy
ELSA,education,recovery,sesmiddle,-0.110210831536383,0.895645285117925,exclude_explicit_proxy
ELSA,education,recovery,sex_factormale,-0.0179770626676286,0.982183560770712,exclude_explicit_proxy
ELSA,education,relapse,(Intercept),-2.0615793180096,0.127252838411864,exclude_explicit_proxy
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.499017063849835,1.64710147916785,exclude_explicit_proxy
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",0.758130877684212,2.13428325353009,exclude_explicit_proxy
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",1.54990617081974,4.71102812994475,exclude_explicit_proxy
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",1.57363034321657,4.82412968915433,exclude_explicit_proxy
ELSA,education,relapse,period_factor10,-0.37992358189767,0.683913670600337,exclude_explicit_proxy
ELSA,education,relapse,period_factor3,-0.281048806951656,0.754991485748008,exclude_explicit_proxy
ELSA,education,relapse,period_factor4,-0.247071365796734,0.781084948792579,exclude_explicit_proxy
ELSA,education,relapse,period_factor5,-0.284666040891641,0.752265438269478,exclude_explicit_proxy
ELSA,education,relapse,period_factor6,-0.342251674894171,0.710169450394862,exclude_explicit_proxy
ELSA,education,relapse,period_factor7,-0.40025911831247,0.670146376337967,exclude_explicit_proxy
ELSA,education,relapse,period_factor8,-0.381250824212198,0.68300655355246,exclude_explicit_proxy
ELSA,education,relapse,period_factor9,-0.606915463309089,0.545029442245586,exclude_explicit_proxy
ELSA,education,relapse,seslow,0.51146810314009,1.6677378096803,exclude_explicit_proxy
ELSA,education,relapse,sesmiddle,0.239366236700946,1.27044373451443,exclude_explicit_proxy
ELSA,education,relapse,sex_factormale,-0.0344300254680899,0.966155943631095,exclude_explicit_proxy
ELSA,wealth,death_post,(Intercept),-4.73557576045288,0.00877739370045609,exclude_explicit_proxy
ELSA,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.53079162471258,4.621834132617,exclude_explicit_proxy
ELSA,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",2.08149354346071,8.01643286861867,exclude_explicit_proxy
ELSA,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",3.72102204857027,41.3065898830048,exclude_explicit_proxy
ELSA,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",3.01954094665332,20.4818872469019,exclude_explicit_proxy
ELSA,wealth,death_post,origin_factorD2,0.0415023312257745,1.04237559186149,exclude_explicit_proxy
ELSA,wealth,death_post,origin_factorR1,-0.428736913277315,0.651331263249615,exclude_explicit_proxy
ELSA,wealth,death_post,period_factor2,-0.0625216680863565,0.939392707750635,exclude_explicit_proxy
ELSA,wealth,death_post,period_factor3,-0.0789357262387722,0.924099317875255,exclude_explicit_proxy
ELSA,wealth,death_post,period_factor4,-0.0141166158114659,0.985982556402385,exclude_explicit_proxy
ELSA,wealth,death_post,period_factor5,-0.418037656261809,0.658337437431159,exclude_explicit_proxy
ELSA,wealth,death_post,seslow,0.591079703132977,1.80593723922809,exclude_explicit_proxy
ELSA,wealth,death_post,sesmiddle,0.159976047383136,1.17348276267217,exclude_explicit_proxy
ELSA,wealth,death_post,sex_factormale,0.586404516774502,1.79751385187856,exclude_explicit_proxy
ELSA,wealth,death_pre,(Intercept),-6.04987925329415,0.0023581467277496,exclude_explicit_proxy
ELSA,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",2.09896641576059,8.15773384849209,exclude_explicit_proxy
ELSA,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",3.18008962093792,24.0489087412453,exclude_explicit_proxy
ELSA,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",4.12897628077785,62.1143027700078,exclude_explicit_proxy
ELSA,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.31019070033869,10.0763460344054,exclude_explicit_proxy
ELSA,wealth,death_pre,period_factor2,-0.0296352620830005,0.970799556389828,exclude_explicit_proxy
ELSA,wealth,death_pre,period_factor3,-0.170161962451268,0.84352818563948,exclude_explicit_proxy
ELSA,wealth,death_pre,period_factor4,-0.224534562200077,0.79888796489708,exclude_explicit_proxy
ELSA,wealth,death_pre,period_factor5,-0.706468222348245,0.493383645313623,exclude_explicit_proxy
ELSA,wealth,death_pre,seslow,0.475399688685112,1.60865703102411,exclude_explicit_proxy
ELSA,wealth,death_pre,sesmiddle,0.298136750454934,1.34734602546392,exclude_explicit_proxy
ELSA,wealth,death_pre,sex_factormale,0.578767610763399,1.78383869195748,exclude_explicit_proxy
ELSA,wealth,onset,(Intercept),-3.53830643855067,0.029062504565251,exclude_explicit_proxy
ELSA,wealth,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.23170219401183,3.42705809197838,exclude_explicit_proxy
ELSA,wealth,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.55554254069239,4.73765619929467,exclude_explicit_proxy
ELSA,wealth,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.07579740160077,7.97089993392947,exclude_explicit_proxy
ELSA,wealth,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",1.84048235564618,6.29957616442431,exclude_explicit_proxy
ELSA,wealth,onset,period_factor10,-0.413094161965353,0.661599982340112,exclude_explicit_proxy
ELSA,wealth,onset,period_factor2,-0.193560488294873,0.8240199911234,exclude_explicit_proxy
ELSA,wealth,onset,period_factor3,-0.25763933468248,0.772873930667062,exclude_explicit_proxy
ELSA,wealth,onset,period_factor4,-0.264700611971144,0.767435676639936,exclude_explicit_proxy
ELSA,wealth,onset,period_factor5,-0.374895986093102,0.687360770152012,exclude_explicit_proxy
ELSA,wealth,onset,period_factor6,-0.528014949061136,0.589774540971281,exclude_explicit_proxy
ELSA,wealth,onset,period_factor7,-0.438450563131111,0.645035088345016,exclude_explicit_proxy
ELSA,wealth,onset,period_factor8,-0.631413656781144,0.531839430917658,exclude_explicit_proxy
ELSA,wealth,onset,period_factor9,-0.789167828992441,0.45422262895223,exclude_explicit_proxy
ELSA,wealth,onset,seslow,0.646890391734118,1.90959349914381,exclude_explicit_proxy
ELSA,wealth,onset,sesmiddle,0.337817730105152,1.40188495869296,exclude_explicit_proxy
ELSA,wealth,onset,sex_factormale,-0.10261183802126,0.902477212843022,exclude_explicit_proxy
ELSA,wealth,recovery,(Intercept),-1.50519930823982,0.221973048365297,exclude_explicit_proxy
ELSA,wealth,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",-0.389033267619636,0.677711723783094,exclude_explicit_proxy
ELSA,wealth,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",-0.893885241440674,0.409063351438809,exclude_explicit_proxy
ELSA,wealth,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-2.4994605836856,0.0821292885556056,exclude_explicit_proxy
ELSA,wealth,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-2.6642306582841,0.0696529198220901,exclude_explicit_proxy
ELSA,wealth,recovery,origin_factorD2,0.107503917148359,1.11349522246398,exclude_explicit_proxy
ELSA,wealth,recovery,period_factor10,0.455046649551985,1.57624691253121,exclude_explicit_proxy
ELSA,wealth,recovery,period_factor2,0.282848383266956,1.32690396572085,exclude_explicit_proxy
ELSA,wealth,recovery,period_factor3,0.0616672897962334,1.06360841248122,exclude_explicit_proxy
ELSA,wealth,recovery,period_factor4,0.16369204385698,1.17785153262001,exclude_explicit_proxy
ELSA,wealth,recovery,period_factor5,0.283774894983123,1.32813392749033,exclude_explicit_proxy
ELSA,wealth,recovery,period_factor6,0.404899009395449,1.49915109223639,exclude_explicit_proxy
ELSA,wealth,recovery,period_factor7,0.301005808804787,1.3512171904721,exclude_explicit_proxy
ELSA,wealth,recovery,period_factor8,0.240793809373683,1.27225868044744,exclude_explicit_proxy
ELSA,wealth,recovery,period_factor9,-0.348555162534142,0.705706985364535,exclude_explicit_proxy
ELSA,wealth,recovery,seslow,-0.476359167764755,0.621040384498377,exclude_explicit_proxy
ELSA,wealth,recovery,sesmiddle,-0.207033298115557,0.812992578416034,exclude_explicit_proxy
ELSA,wealth,recovery,sex_factormale,0.0115721742788599,1.01163939091829,exclude_explicit_proxy
ELSA,wealth,relapse,(Intercept),-1.94364494491798,0.143181110235787,exclude_explicit_proxy
ELSA,wealth,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.659676386418298,1.93416631062521,exclude_explicit_proxy
ELSA,wealth,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",0.789239540417686,2.20172146927921,exclude_explicit_proxy
ELSA,wealth,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",1.90211210370075,6.70003066800585,exclude_explicit_proxy
ELSA,wealth,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.02249683002917,7.55717036685722,exclude_explicit_proxy
ELSA,wealth,relapse,period_factor10,-0.382394899591459,0.682225589396782,exclude_explicit_proxy
ELSA,wealth,relapse,period_factor3,-0.304658200431294,0.73737536590592,exclude_explicit_proxy
ELSA,wealth,relapse,period_factor4,-0.240561670646271,0.786186159344512,exclude_explicit_proxy
ELSA,wealth,relapse,period_factor5,-0.315489057057851,0.729432053129415,exclude_explicit_proxy
ELSA,wealth,relapse,period_factor6,-0.388000965764528,0.678411688077844,exclude_explicit_proxy
ELSA,wealth,relapse,period_factor7,-0.431425569459177,0.64958240950897,exclude_explicit_proxy
ELSA,wealth,relapse,period_factor8,-0.443856118956983,0.641557722181176,exclude_explicit_proxy
ELSA,wealth,relapse,period_factor9,-0.665549459431246,0.513991032883423,exclude_explicit_proxy
ELSA,wealth,relapse,seslow,0.437239392710505,1.54842671475885,exclude_explicit_proxy
ELSA,wealth,relapse,sesmiddle,0.155386297460751,1.16810911154405,exclude_explicit_proxy
ELSA,wealth,relapse,sex_factormale,-0.038213203818483,0.96250770869502,exclude_explicit_proxy
HRS,education,death_post,(Intercept),-3.98431496907909,0.018605185085404,exclude_explicit_proxy
HRS,education,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.23916785936586,3.45273910448462,exclude_explicit_proxy
HRS,education,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.72269299137021,5.59958781949273,exclude_explicit_proxy
HRS,education,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.88249258549761,17.8587321644821,exclude_explicit_proxy
HRS,education,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.07492909828497,7.96398177905005,exclude_explicit_proxy
HRS,education,death_post,origin_factorD2,-0.162744791100381,0.849808039316875,exclude_explicit_proxy
HRS,education,death_post,origin_factorR1,-0.77855408412927,0.459069307251714,exclude_explicit_proxy
HRS,education,death_post,period_factor10,-0.414069848576902,0.660954782902552,exclude_explicit_proxy
HRS,education,death_post,period_factor11,-0.118977504931307,0.887827772284044,exclude_explicit_proxy
HRS,education,death_post,period_factor12,-0.165657753918717,0.847336182057647,exclude_explicit_proxy
HRS,education,death_post,period_factor13,-0.307515687343827,0.73527133300312,exclude_explicit_proxy
HRS,education,death_post,period_factor14,-0.152484151299688,0.858572501106833,exclude_explicit_proxy
HRS,education,death_post,period_factor15,-0.265753767526687,0.766627872939702,exclude_explicit_proxy
HRS,education,death_post,period_factor3,-0.00526770773488674,0.994746142307506,exclude_explicit_proxy
HRS,education,death_post,period_factor4,-0.108579233278888,0.897107811207516,exclude_explicit_proxy
HRS,education,death_post,period_factor5,-0.0822577150843344,0.92103456360728,exclude_explicit_proxy
HRS,education,death_post,period_factor6,-0.131508848092757,0.876771517347764,exclude_explicit_proxy
HRS,education,death_post,period_factor7,-0.0920466877959294,0.912062566360068,exclude_explicit_proxy
HRS,education,death_post,period_factor8,-0.13571518948606,0.873091262652029,exclude_explicit_proxy
