cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
MHAS,conditional_high_fdfle,0,1000,1000,19.4100177204417,1000,19.5381099454447,1.27294903707021,17.1688120446902,19.4877782551182,22.3150861494331,0.128092225003016,0,0.001998001998002
MHAS,conditional_low_fdfle,0,1000,1000,16.117756196942,1000,16.0996565148874,0.307385435736781,15.5143678096166,16.0906505966405,16.7103355703123,-0.018099682054622,0,0.001998001998002
MHAS,conditional_recovery_relapse,923,77,1000,-0.76411151135203,1000,-0.807193824557883,0.588794663489783,-2.04712977123049,-0.778501129999999,0.263310590525147,-0.0430823132058531,0,0.155844155844156
MHAS,hazard_ratio_death_post,277,723,1000,1.17142224369678,1000,1.29303355923472,0.475818351726075,0.660007301663588,1.18423933133864,2.6107410282732,0.121611315537942,1,0.555444555444555
MHAS,hazard_ratio_death_pre,475,525,1000,0.985991257587452,1000,1.07047495689468,0.329728222074817,0.602016682094917,1.0192590430242,1.93414074604039,0.0844836993072274,1,0.951048951048951
MHAS,hazard_ratio_onset,0,1000,1000,1.89988823342699,1000,1.95303813275502,0.393331036337609,1.35195568901606,1.89533694574787,2.85494664236093,0.0531498993280288,1,0.001998001998002
MHAS,hazard_ratio_recovery,920,80,1000,0.749774228557039,1000,0.76689067180685,0.148563997294537,0.525992668322197,0.746241682394175,1.11477940107172,0.017116443249811,1,0.161838161838162
MHAS,hazard_ratio_relapse,278,722,1000,1.20143166459541,1000,1.31379582535891,0.484798825815209,0.651894306060267,1.20507354135317,2.53874353330166,0.112364160763501,1,0.557442557442557
MHAS,initial_difficulty_high,0,1000,1000,0.0780074575757916,1000,0.077780091613265,0.013820186877679,0.0529685631834562,0.0771681512131154,0.104777748939845,-0.000227365962526593,0,0.001998001998002
MHAS,initial_difficulty_low,0,1000,1000,0.121286125863152,1000,0.121275492014681,0.00847990154747788,0.105119748281082,0.121005373965578,0.138213559086885,-1.06338484707202e-05,0,0.001998001998002
MHAS,population_contribution_initial_state,996,4,1000,-0.273963440074868,1000,-0.274574981039228,0.0971988466305851,-0.470533221582946,-0.274606769943707,-0.0860843624265494,-0.000611540964360058,0,0.00999000999000999
MHAS,population_contribution_onset,1000,0,1000,-2.1722731514576,1000,-2.19830873072984,0.660108242971112,-3.59764340475602,-2.18728267115274,-1.0029306895461,-0.0260355792722415,0,0.001998001998002
MHAS,population_contribution_post_difficulty_mortality,723,277,1000,-0.182419691907632,1000,-0.202222263704679,0.368333811663253,-0.918370991296906,-0.193602393147708,0.564927090402126,-0.0198025717970469,0,0.555444555444555
MHAS,population_contribution_pre_difficulty_mortality,525,475,1000,0.0351663716037305,1000,-0.0142904227641987,0.707481670957667,-1.37795017990972,-0.0470860610821049,1.41725814713086,-0.0494567943679292,0,0.951048951048951
