cohort,exposure,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
CHARLS,education,relapse,sesmiddle,0.261918216030556,0.355665475021254,0.736417320278007,0.461476767182121,1.29942026633624,0.647144212616876,2.60914491027826
CHARLS,education,relapse,seslow,0.381511522806336,0.331190027989229,1.15194145525041,0.24934513167023,1.46449653722414,0.765197788088137,2.80287023947128
CHARLS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.617184753920195,0.135305848842786,4.56140484094899,5.08125033768491e-06,1.85370206162565,1.42188760786582,2.41665467387591
CHARLS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",0.17537048395769,0.278895032720407,0.628804616013006,0.529476977659848,1.19168763598962,0.689861945652116,2.05855596285735
CHARLS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",0.354484497947634,0.40354028014148,0.878436466920607,0.379706901739234,1.42544564469291,0.646323936540943,3.14377229605399
CHARLS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",0.309660913728185,0.557826404309513,0.555120573956137,0.578812191153735,1.36296287376744,0.456722707721723,4.0673865429968
CHARLS,education,relapse,sex_factormale,-0.393127370934755,0.0522437592450859,-7.52486759405112,5.27737764355824e-14,0.67494277401895,0.609250881842308,0.747717831483261
CHARLS,education,relapse,period_factor3,-0.618072964714483,0.0698643705372065,-8.84675493333653,9.01009573707421e-19,0.538982074968381,0.470007263112113,0.618079123317561
CHARLS,education,relapse,period_factor4,-0.301783696124544,0.0637571863780546,-4.73332832372946,2.20867782510083e-06,0.739498003875327,0.652628136409658,0.837930924559968
CHARLS,education,death_pre,(Intercept),-5.97435332929354,0.321046191433743,-18.6090148044211,2.71565052976259e-77,0.00254314613323983,0.00135547427898344,0.00477146070220024
CHARLS,education,death_pre,sesmiddle,-0.366982072163193,0.332504672150522,-1.10368997160155,0.269727647303303,0.692822065733984,0.361067185127728,1.32939916596991
CHARLS,education,death_pre,seslow,0.288726462768995,0.268842015207351,1.07396331836863,0.282839122357322,1.33472658117692,0.788042003163853,2.26066001475536
CHARLS,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.89211790363643,0.226797537484967,8.34276211558007,7.25750685276423e-17,6.63340272217107,4.25287289629221,10.346425286509
CHARLS,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",2.40437729681414,0.418387763450738,5.74676772806058,9.09655499801282e-09,11.0715338557916,4.87605884797835,25.1389217689122
CHARLS,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",3.7489738713841,0.595991385362601,6.29031553720064,3.16821320303922e-10,42.4774722794611,13.2081063176371,136.608201649847
CHARLS,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",1.87278216941495,0.745166520874466,2.51323981546729,0.0119627983553344,6.50637307360896,1.51022068401271,28.0309301952504
CHARLS,education,death_pre,sex_factormale,0.509591134979796,0.0968131195204542,5.26365783381386,1.41217163652052e-07,1.66461045480272,1.37690389009431,2.01243382793314
CHARLS,education,death_pre,period_factor2,0.195352366678413,0.136145948288914,1.43487462633745,0.151322827383676,1.21573929704203,0.931002150367828,1.5875602841393
CHARLS,education,death_pre,period_factor3,0.294956819850602,0.124146086020356,2.37588496992356,0.0175069195479961,1.34306836354158,1.05298658286359,1.71306326073097
CHARLS,education,death_pre,period_factor4,-0.10203114022071,0.13727967173512,-0.743235607509165,0.457339048994882,0.903001431567165,0.689975425790422,1.1817980103831
CHARLS,education,death_post,(Intercept),-4.82973585695788,0.300006102965036,-16.0987920219768,2.6013371281018e-58,0.00798863112861919,0.00443712862080389,0.014382776061511
CHARLS,education,death_post,sesmiddle,-0.168931958758812,0.315311117989837,-0.535762772450851,0.59212251397765,0.844566366774933,0.455234890665092,1.56686660560068
CHARLS,education,death_post,seslow,0.255471279022416,0.269901987958561,0.946533521130045,0.343876533218638,1.29106993169485,0.760684481575926,2.19126537861435
