"file_role","variable","storage_class","variable_label","value_labels","nonmissing_n","unique_nonmissing_n"
"wave11_eol_all","eihown152","haven_labelled/vctrs_vctr/double","Number of Natural brothers/sisters (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown153","haven_labelled/vctrs_vctr/double","Number of Half-brothers/sisters (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown154","haven_labelled/vctrs_vctr/double","Number of Step-brothers/sisters (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown155","haven_labelled/vctrs_vctr/double","Number of Adopted brothers/sisters (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown156","haven_labelled/vctrs_vctr/double","Number of Foster brothers/sisters (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown157","haven_labelled/vctrs_vctr/double","Number of Brothers-in-law/sisters-in-law (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown158","haven_labelled/vctrs_vctr/double","Number of Grandchildren (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown159","haven_labelled/vctrs_vctr/double","Number of Grandparents (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown160","haven_labelled/vctrs_vctr/double","Number of Other Relatives (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown161","haven_labelled/vctrs_vctr/double","Number of Other Non-relatives (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiholiv7","haven_labelled/vctrs_vctr/double","Whether this person lives in this home at present","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,1
"wave11_eol_all","eiholw139","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Respondent (you)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw140","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Husband/Wife","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw141","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Partner/cohabitee","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw142","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Natural son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw143","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Adopted son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw144","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Foster son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw145","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Step-son/step-daughter/child of partner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw146","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Son-in-law/daughter-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw147","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Natural parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw148","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Adoptive parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw149","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Foster parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw150","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Step-parent/parent's partner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw151","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Parent-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw152","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Natural brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw153","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Half-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw154","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Step-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw155","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Adopted brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw156","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Foster brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw157","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Brother-in-law/sister-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw158","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Grandchild","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw159","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Grandparent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw160","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Other relative","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw161","haven_labelled/vctrs_vctr/double","Who lives in 6th other house at present: Other non-relative","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eisplive7","haven_labelled/vctrs_vctr/double","Whether deceased's spouse/partner lives in that home at present (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,2
"wave11_eol_all","eihosld7","haven_labelled/vctrs_vctr/double","What has happened to that home","Refused=-9 | Don't know=-8 | Not applicable=-1 | It is currently empty=1 | It is currently being let out (i.e. tenants living there)=2 | It is currently on the market=3 | It has already been sold=4 | Other (Please specify)=95 | Irrelevant response=96",347,2
"wave11_eol_all","eihol6","haven_labelled/vctrs_vctr/double","Value of 6th other home (EiHoA7 - bracket min value)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihou6","haven_labelled/vctrs_vctr/double","Value of 6th other home (EiHoA7 - bracket max value)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihoe6","haven_labelled/vctrs_vctr/double","Value of 6th other home (EiHoA7 - bracket entry point)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihor6","haven_labelled/vctrs_vctr/double","Value of 6th other home (EiHoA7 - bracket result)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihomg7","haven_labelled/vctrs_vctr/double","Whether there was any outstanding mortgage on this home","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,2
"wave11_eol_all","eijoint7","haven_labelled/vctrs_vctr/double","Whether deceased owned this home jointly with someone else (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,1
"wave11_eol_all","eiotho139","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Respondent (you)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho140","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Husband/Wife","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho141","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Partner/cohabitee","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho142","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Natural son/daughte","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho143","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Adopted son/daughte","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho144","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Foster son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho145","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Step-son/step-daugh","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho146","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Son-in-law/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho147","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Natural parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho148","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Adoptive parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho149","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Foster parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho150","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Step-parent/parent'","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho151","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Parent-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho152","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Natural brother/sis","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho153","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Half-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho154","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Step-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho155","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Adopted brother/sis","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho156","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Foster brother/sist","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho157","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Brother-in-law/sist","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho158","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Grandchild","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho159","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Grandparent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho160","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Other relative","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiotho161","haven_labelled/vctrs_vctr/double","Who else owned 6th other house with deceased when they died: Other non-relative","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiothn139","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Respondents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn140","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Husbands/Wives","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn141","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Partners/cohabitees","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn142","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Natural sons/daughters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn143","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Adopted sons/daughters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn144","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Foster sons/daughters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn145","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Step-sons/step-daughters/children of part","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn146","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Sons-in-law/daughters-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn147","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Natural parents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn148","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Adoptive parents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn149","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Foster parents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn150","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Step-parents/parent's partners","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn151","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Parents-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn152","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Natural brothers/sisters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn153","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Half brothers/sisters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn154","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Step-brothers/sisters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn155","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Adopted brothers/sisters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn156","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Foster brothers/sisters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn157","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Brothers-in-law/sisters-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn158","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Grandchildren","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn159","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Grandparents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn160","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Other relatives","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiothn161","haven_labelled/vctrs_vctr/double","Number of co-owners of 6th other home: Other non-relatives","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioshare7","haven_labelled/vctrs_vctr/double","Share of the home deceased owned (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1 | As a percentage=1 | As a fraction=2 | As a monetary amount=3",347,1
"wave11_eol_all","eioshp7","haven_labelled/vctrs_vctr/double","Share of the home deceased owned: Percentage (6th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioin7","haven_labelled/vctrs_vctr/double","Whether only those with joint ownership inherited deceased's share of the house","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2 | Don't know=3",347,1
"wave11_eol_all","eioinw139","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw140","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw141","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw142","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw143","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw144","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw145","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw146","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw147","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw148","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw149","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw150","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw151","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw152","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw153","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw154","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw155","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw156","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw157","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw158","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw159","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw160","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinw161","haven_labelled/vctrs_vctr/double","Who else inherited deceased's share of the 6th other home (excluding joint owner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eioinn139","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Respondents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn140","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Husbands/Wives","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn141","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Partners/cohabi","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn142","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Natural sons/da","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn143","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Adopted sons/da","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn144","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Foster sons/dau","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn145","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Step-sons/step-","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn146","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Sons-in-law/dau","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn147","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Natural parents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn148","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Adoptive parent","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn149","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Foster parents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn150","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Step-parents/pa","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn151","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Parents-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn152","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Natural brother","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn153","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Half-brothers/s","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn154","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Step-brothers/s","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn155","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Adopted brother","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn156","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Foster brothers","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn157","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Brothers-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn158","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Grandchildren","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn159","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Grandparents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn160","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Other relatives","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eioinn161","haven_labelled/vctrs_vctr/double","Number of inheritors of 6th other home (excluding joint owners): Other non-relat","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwh139","haven_labelled/vctrs_vctr/double","Who inherited this home: Respondent (you)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh140","haven_labelled/vctrs_vctr/double","Who inherited this home: Husband/Wife","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh141","haven_labelled/vctrs_vctr/double","Who inherited this home: Partner/cohabitee","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
