cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
HRS,population_contribution_onset,999,1,1000,-1.0214163911776,1000,-1.03731441923754,0.212243037271782,-1.44568685106947,-1.04474620679114,-0.62691396458066,-0.0158980280599386,0,0.003996003996004
HRS,population_contribution_post_difficulty_mortality,775,225,1000,-0.162048467190197,1000,-0.148182492889511,0.205601372510375,-0.561317955251915,-0.152927569330992,0.258243631250538,0.013865974300686,0,0.451548451548452
HRS,population_contribution_pre_difficulty_mortality,1000,0,1000,-0.974596588206931,1000,-0.96199598879975,0.206092602799188,-1.34014714552132,-0.968877034845016,-0.548688442429481,0.0126005994071814,0,0.001998001998002
HRS,population_contribution_recovery,1000,0,1000,-0.982091734349921,1000,-0.971728816364032,0.267431883958645,-1.49177099539187,-0.9806831620207,-0.447777274715168,0.0103629179858887,0,0.001998001998002
HRS,population_contribution_relapse,1000,0,1000,-0.580551306643149,1000,-0.569051996488971,0.175878803014302,-0.91562273493664,-0.571699337780913,-0.21544876487143,0.0114993101541776,0,0.001998001998002
HRS,population_fdfle_gap,1000,0,1000,-4.56906974151816,1000,-4.58228909807696,0.504601154882315,-5.52850649558951,-4.59196395959573,-3.61247268716847,-0.0132193565587952,0,0.001998001998002
HRS,population_high_difficulty_years,0,1000,1000,5.26563530325096,1000,5.21756403956742,0.375373506327879,4.4908424419019,5.20924899049733,5.97561367908507,-0.0480712636835401,0,0.001998001998002
HRS,population_high_fdfle,0,1000,1000,17.2651792950937,1000,17.2742815004221,0.48227136987399,16.3400605677059,17.2745296410327,18.2205498008485,0.00910220532841421,0,0.001998001998002
HRS,population_high_fdfle_percent,0,1000,1000,76.6291836441732,1000,76.8090933688973,1.46903940075586,73.7957208261257,76.9000219006731,79.585414101689,0.179909724724084,0,0.001998001998002
HRS,population_high_tle,0,1000,1000,22.5308145983447,1000,22.4918455399895,0.54504516072154,21.3982578013063,22.4955568718229,23.5421121159664,-0.0389690583551676,0,0.001998001998002
HRS,population_low_difficulty_years,0,1000,1000,6.98489920719992,1000,6.98416645649396,0.21352024314052,6.56529316587067,6.98257926751658,7.41468555747042,-0.000732750705965124,0,0.001998001998002
HRS,population_low_fdfle,0,1000,1000,12.6961095535756,1000,12.6919924023452,0.251361113623969,12.1752905980444,12.6964917231119,13.191351990908,-0.00411715123044054,0,0.001998001998002
HRS,population_low_fdfle_percent,0,1000,1000,64.5094451605503,1000,64.5052266897208,0.923796250206361,62.6802906906294,64.5221570463056,66.2905558093077,-0.00421847082949967,0,0.001998001998002
HRS,population_low_tle,0,1000,1000,19.6810087607755,1000,19.6761588588391,0.287024214355746,19.1362169703475,19.6638026639199,20.2576167937958,-0.00484990193638879,0,0.001998001998002
