"source_role","source_path","variable","storage_class","variable_label","value_labels"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db024_s4","haven_labelled/vctrs_vctr/double","Helper[4]","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db024_s5","haven_labelled/vctrs_vctr/double","Helper[5]","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db024_s6","haven_labelled/vctrs_vctr/double","Helper[6]","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db024_s7","haven_labelled/vctrs_vctr/double","Helper[7]","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db024_s8","haven_labelled/vctrs_vctr/double","Helper[8]","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db024_s9","haven_labelled/vctrs_vctr/double","Helper[9]","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db024_s10","haven_labelled/vctrs_vctr/double","Helper[10]","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db024_s11","haven_labelled/vctrs_vctr/double","Helper[11]","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db024_1","numeric","Number of Paid Helpers",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db025_s1","haven_labelled/vctrs_vctr/double","Who Help the Most","0 No=0 | 1 Father=1 | 2 Mother=2 | 3 Father-in-Law=3 | 4 Mother-in-Law=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db025_s2","haven_labelled/vctrs_vctr/double","Who Help the Most","0 No=0 | 1 Father=1 | 2 Mother=2 | 3 Father-in-Law=3 | 4 Mother-in-Law=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db025_s3","haven_labelled/vctrs_vctr/double","Who Help the Most","0 No=0 | 1 Father=1 | 2 Mother=2 | 3 Father-in-Law=3 | 4 Mother-in-Law=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db025_s4","haven_labelled/vctrs_vctr/double","Who Help the Most","0 No=0 | 1 Father=1 | 2 Mother=2 | 3 Father-in-Law=3 | 4 Mother-in-Law=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s1","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 1 Preload XChildPanAliveName[1]=1"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s2","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 2 Preload XChildPanAliveName[2]=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s3","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 3 Preload XChildPanAliveName[3]=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s4","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 4 Preload XChildPanAliveName[4]=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s5","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 5 Preload XChildPanAliveName[5]=5"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s6","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 6 Preload XChildPanAliveName[6]=6"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s7","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 7 Preload XChildPanAliveName[7]=7"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s8","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 8 Preload XChildPanAliveName[8]=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s9","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 9 Preload XChildPanAliveName[9]=9"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s10","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 10 Preload XChildPanAliveName[10]=10"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s11","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 11 Preload XChildPanAliveName[11]=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s12","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 12 Preload XChildPanAliveName[12]=12"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s13","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 13 Preload XChildPanAliveName[13]=13"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s14","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 14 Preload XChildPanAliveName[14]=14"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s15","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 15 Preload XChildPanAliveName[15]=15"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s16","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 16 Preload XChildPanAliveName[16]=16"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s17","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 17 Preload XChildPanAliveName[17]=17"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s18","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 18 Preload XChildPanAliveName[18]=18"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s19","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 19 Preload XChildPanAliveName[19]=19"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s20","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 20 Preload XChildPanAliveName[20]=20"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s21","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 21 Preload XChildPanAliveName[21]=21"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s22","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 22 Preload XChildPanAliveName[22]=22"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s23","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 23 Preload XChildPanAliveName[23]=23"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s24","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 24 Preload XChildPanAliveName[24]=24"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s25","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 25 Preload XChildPanAliveName[25]=25"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s26","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 26 Other Child[26]=26"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s27","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 27 Other Child[27]=27"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s28","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 28 Other Child[28]=28"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s29","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 29 Other Child[29]=29"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s30","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 30 Other Child[30]=30"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s31","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 31 Other Child[31]=31"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s32","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 32 Other Child[32]=32"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s33","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 33 Other Child[33]=33"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s34","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 34 Other Child[34]=34"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db026_s35","haven_labelled/vctrs_vctr/double","Which Child's Family Helped","0 No=0 | 35 Other Child[35]=35"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_1__s1","haven_labelled/vctrs_vctr/double","Who in Child[1]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_1__s2","haven_labelled/vctrs_vctr/double","Who in Child[1]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_1__s3","haven_labelled/vctrs_vctr/double","Who in Child[1]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_2__s1","haven_labelled/vctrs_vctr/double","Who in Child[2]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_2__s2","haven_labelled/vctrs_vctr/double","Who in Child[2]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_2__s3","haven_labelled/vctrs_vctr/double","Who in Child[2]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_3__s1","haven_labelled/vctrs_vctr/double","Who in Child[3]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_3__s2","haven_labelled/vctrs_vctr/double","Who in Child[3]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_3__s3","haven_labelled/vctrs_vctr/double","Who in Child[3]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_4__s1","haven_labelled/vctrs_vctr/double","Who in Child[4]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_4__s2","haven_labelled/vctrs_vctr/double","Who in Child[4]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_4__s3","haven_labelled/vctrs_vctr/double","Who in Child[4]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_5__s1","haven_labelled/vctrs_vctr/double","Who in Child[5]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_5__s2","haven_labelled/vctrs_vctr/double","Who in Child[5]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_5__s3","haven_labelled/vctrs_vctr/double","Who in Child[5]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_6__s1","haven_labelled/vctrs_vctr/double","Who in Child[6]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db027_6__s2","haven_labelled/vctrs_vctr/double","Who in Child[6]'s Family Helped","0 No=0 | 1 Himself/herself=1 | 2 His/her Spouse=2 | 3 His/her Children=3"
