module,stratum,cohort,ses,age,process,origin_state,destination,annual_hazard,standardization_rows
wealth_within_low_education,all,CHARLS,high,76,death_post,D1,DEAD,0.0276715322172628,7604
wealth_within_low_education,all,CHARLS,high,77,death_post,D1,DEAD,0.0306481732472378,7604
wealth_within_low_education,all,CHARLS,high,78,death_post,D1,DEAD,0.0337603977180132,7604
wealth_within_low_education,all,CHARLS,high,79,death_post,D1,DEAD,0.0369169166689841,7604
wealth_within_low_education,all,CHARLS,high,80,death_post,D1,DEAD,0.0399982994960119,7604
wealth_within_low_education,all,CHARLS,high,81,death_post,D1,DEAD,0.0428854916247208,7604
wealth_within_low_education,all,CHARLS,high,82,death_post,D1,DEAD,0.0455586952612431,7604
wealth_within_low_education,all,CHARLS,high,83,death_post,D1,DEAD,0.0480434990472047,7604
wealth_within_low_education,all,CHARLS,high,84,death_post,D1,DEAD,0.0503861175977144,7604
wealth_within_low_education,all,CHARLS,high,85,death_post,D1,DEAD,0.0526514727033323,7604
wealth_within_low_education,all,CHARLS,high,86,death_post,D1,DEAD,0.0549216984072423,7604
wealth_within_low_education,all,CHARLS,high,87,death_post,D1,DEAD,0.0572956499348972,7604
wealth_within_low_education,all,CHARLS,high,88,death_post,D1,DEAD,0.0598899629163448,7604
wealth_within_low_education,all,CHARLS,high,89,death_post,D1,DEAD,0.0628422300098522,7604
wealth_within_low_education,all,CHARLS,high,90,death_post,D1,DEAD,0.066316978165456,7604
wealth_within_low_education,all,CHARLS,high,91,death_post,D1,DEAD,0.0704756847529616,7604
wealth_within_low_education,all,CHARLS,high,92,death_post,D1,DEAD,0.0753499060354398,7604
wealth_within_low_education,all,CHARLS,high,93,death_post,D1,DEAD,0.0809278033518249,7604
wealth_within_low_education,all,CHARLS,high,94,death_post,D1,DEAD,0.0871820761967871,7604
wealth_within_low_education,all,CHARLS,high,95,death_post,D1,DEAD,0.094061926869126,7604
wealth_within_low_education,all,CHARLS,high,96,death_post,D1,DEAD,0.094061926869126,7604
wealth_within_low_education,all,CHARLS,high,97,death_post,D1,DEAD,0.094061926869126,7604
wealth_within_low_education,all,CHARLS,high,98,death_post,D1,DEAD,0.094061926869126,7604
wealth_within_low_education,all,CHARLS,high,99,death_post,D1,DEAD,0.094061926869126,7604
wealth_within_low_education,all,CHARLS,middle,60,death_post,D1,DEAD,0.00731922856142501,7604
wealth_within_low_education,all,CHARLS,middle,61,death_post,D1,DEAD,0.00772100486655933,7604
wealth_within_low_education,all,CHARLS,middle,62,death_post,D1,DEAD,0.00815111775754635,7604
wealth_within_low_education,all,CHARLS,middle,63,death_post,D1,DEAD,0.00861846965927107,7604
wealth_within_low_education,all,CHARLS,middle,64,death_post,D1,DEAD,0.00913371843763868,7604
wealth_within_low_education,all,CHARLS,middle,65,death_post,D1,DEAD,0.00970966797386145,7604
wealth_within_low_education,all,CHARLS,middle,66,death_post,D1,DEAD,0.0103618013103202,7604
wealth_within_low_education,all,CHARLS,middle,67,death_post,D1,DEAD,0.0111090030775402,7604
wealth_within_low_education,all,CHARLS,middle,68,death_post,D1,DEAD,0.0119745357185031,7604
wealth_within_low_education,all,CHARLS,middle,69,death_post,D1,DEAD,0.0129873598706922,7604
wealth_within_low_education,all,CHARLS,middle,70,death_post,D1,DEAD,0.0141839268923635,7604
wealth_within_low_education,all,CHARLS,middle,71,death_post,D1,DEAD,0.015603729794384,7604
wealth_within_low_education,all,CHARLS,middle,72,death_post,D1,DEAD,0.0172660078463673,7604
wealth_within_low_education,all,CHARLS,middle,73,death_post,D1,DEAD,0.0191809606997115,7604
wealth_within_low_education,all,CHARLS,middle,74,death_post,D1,DEAD,0.021352415842295,7604
wealth_within_low_education,all,CHARLS,middle,75,death_post,D1,DEAD,0.0237741641455623,7604
wealth_within_low_education,all,CHARLS,middle,76,death_post,D1,DEAD,0.0264258157574603,7604
wealth_within_low_education,all,CHARLS,middle,77,death_post,D1,DEAD,0.0292684544236757,7604
wealth_within_low_education,all,CHARLS,middle,78,death_post,D1,DEAD,0.0322405728381834,7604
wealth_within_low_education,all,CHARLS,middle,79,death_post,D1,DEAD,0.0352549916849017,7604
wealth_within_low_education,all,CHARLS,middle,80,death_post,D1,DEAD,0.0381976568841363,7604
wealth_within_low_education,all,CHARLS,middle,81,death_post,D1,DEAD,0.0409548734578558,7604
wealth_within_low_education,all,CHARLS,middle,82,death_post,D1,DEAD,0.0435077348688637,7604
wealth_within_low_education,all,CHARLS,middle,83,death_post,D1,DEAD,0.0458806778098511,7604
wealth_within_low_education,all,CHARLS,middle,84,death_post,D1,DEAD,0.0481178364073486,7604
wealth_within_low_education,all,CHARLS,middle,85,death_post,D1,DEAD,0.0502812098041039,7604
wealth_within_low_education,all,CHARLS,middle,86,death_post,D1,DEAD,0.0524492345346589,7604
wealth_within_low_education,all,CHARLS,middle,87,death_post,D1,DEAD,0.0547163155619904,7604
wealth_within_low_education,all,CHARLS,middle,88,death_post,D1,DEAD,0.0571938378157871,7604
wealth_within_low_education,all,CHARLS,middle,89,death_post,D1,DEAD,0.0600131998108981,7604
wealth_within_low_education,all,CHARLS,middle,90,death_post,D1,DEAD,0.0633315218265571,7604
wealth_within_low_education,all,CHARLS,middle,91,death_post,D1,DEAD,0.067303011847706,7604
wealth_within_low_education,all,CHARLS,middle,92,death_post,D1,DEAD,0.0719578055382233,7604
wealth_within_low_education,all,CHARLS,middle,93,death_post,D1,DEAD,0.07728459718964,7604
wealth_within_low_education,all,CHARLS,middle,94,death_post,D1,DEAD,0.0832573153102055,7604
wealth_within_low_education,all,CHARLS,middle,95,death_post,D1,DEAD,0.0898274490085719,7604
wealth_within_low_education,all,CHARLS,middle,96,death_post,D1,DEAD,0.0898274490085719,7604
wealth_within_low_education,all,CHARLS,middle,97,death_post,D1,DEAD,0.0898274490085719,7604
wealth_within_low_education,all,CHARLS,middle,98,death_post,D1,DEAD,0.0898274490085719,7604
wealth_within_low_education,all,CHARLS,middle,99,death_post,D1,DEAD,0.0898274490085719,7604
wealth_within_low_education,all,CHARLS,low,60,death_post,D1,DEAD,0.00951655534208897,7604
wealth_within_low_education,all,CHARLS,low,61,death_post,D1,DEAD,0.0100389500741106,7604
wealth_within_low_education,all,CHARLS,low,62,death_post,D1,DEAD,0.0105981884004004,7604
wealth_within_low_education,all,CHARLS,low,63,death_post,D1,DEAD,0.0112058453685725,7604
wealth_within_low_education,all,CHARLS,low,64,death_post,D1,DEAD,0.0118757784732881,7604
wealth_within_low_education,all,CHARLS,low,65,death_post,D1,DEAD,0.0126246354859796,7604
wealth_within_low_education,all,CHARLS,low,66,death_post,D1,DEAD,0.0134725476579725,7604
wealth_within_low_education,all,CHARLS,low,67,death_post,D1,DEAD,0.0144440690293548,7604
wealth_within_low_education,all,CHARLS,low,68,death_post,D1,DEAD,0.0155694457284129,7604
wealth_within_low_education,all,CHARLS,low,69,death_post,D1,DEAD,0.0168863327493909,7604
wealth_within_low_education,all,CHARLS,low,70,death_post,D1,DEAD,0.018442124618259,7604
wealth_within_low_education,all,CHARLS,low,71,death_post,D1,DEAD,0.0202881706569288,7604
wealth_within_low_education,all,CHARLS,low,72,death_post,D1,DEAD,0.0224494860118026,7604
wealth_within_low_education,all,CHARLS,low,73,death_post,D1,DEAD,0.0249393324011321,7604
wealth_within_low_education,all,CHARLS,low,74,death_post,D1,DEAD,0.0277626863740044,7604
wealth_within_low_education,all,CHARLS,low,75,death_post,D1,DEAD,0.0309114747414175,7604
wealth_within_low_education,all,CHARLS,low,76,death_post,D1,DEAD,0.0343591863548466,7604
wealth_within_low_education,all,CHARLS,low,77,death_post,D1,DEAD,0.0380552217986877,7604
wealth_within_low_education,all,CHARLS,low,78,death_post,D1,DEAD,0.0419196084806357,7604
wealth_within_low_education,all,CHARLS,low,79,death_post,D1,DEAD,0.0458389947299217,7604
wealth_within_low_education,all,CHARLS,low,80,death_post,D1,DEAD,0.0496650859616325,7604
wealth_within_low_education,all,CHARLS,low,81,death_post,D1,DEAD,0.0532500544994668,7604
wealth_within_low_education,all,CHARLS,low,82,death_post,D1,DEAD,0.0565693178200003,7604
wealth_within_low_education,all,CHARLS,low,83,death_post,D1,DEAD,0.0596546488261316,7604
wealth_within_low_education,all,CHARLS,low,84,death_post,D1,DEAD,0.0625634312781952,7604
wealth_within_low_education,all,CHARLS,low,85,death_post,D1,DEAD,0.0653762772609439,7604
wealth_within_low_education,all,CHARLS,low,86,death_post,D1,DEAD,0.0681951709678686,7604
wealth_within_low_education,all,CHARLS,low,87,death_post,D1,DEAD,0.071142858948991,7604
wealth_within_low_education,all,CHARLS,low,88,death_post,D1,DEAD,0.0743641653259738,7604
wealth_within_low_education,all,CHARLS,low,89,death_post,D1,DEAD,0.0780299361419397,7604
wealth_within_low_education,all,CHARLS,low,90,death_post,D1,DEAD,0.0823444612096941,7604
wealth_within_low_education,all,CHARLS,low,91,death_post,D1,DEAD,0.0875082437394555,7604
wealth_within_low_education,all,CHARLS,low,92,death_post,D1,DEAD,0.0935604665099369,7604
wealth_within_low_education,all,CHARLS,low,93,death_post,D1,DEAD,0.100486429693223,7604
wealth_within_low_education,all,CHARLS,low,94,death_post,D1,DEAD,0.1082522347996,7604
wealth_within_low_education,all,CHARLS,low,95,death_post,D1,DEAD,0.11679480734269,7604
wealth_within_low_education,all,CHARLS,low,96,death_post,D1,DEAD,0.11679480734269,7604
wealth_within_low_education,all,CHARLS,low,97,death_post,D1,DEAD,0.11679480734269,7604
wealth_within_low_education,all,CHARLS,low,98,death_post,D1,DEAD,0.11679480734269,7604
wealth_within_low_education,all,CHARLS,low,99,death_post,D1,DEAD,0.11679480734269,7604
wealth_within_low_education,all,CHARLS,high,60,death_post,R1,DEAD,0.00437236197993666,3793
wealth_within_low_education,all,CHARLS,high,61,death_post,R1,DEAD,0.00461237517617257,3793
wealth_within_low_education,all,CHARLS,high,62,death_post,R1,DEAD,0.00486931608679582,3793
wealth_within_low_education,all,CHARLS,high,63,death_post,R1,DEAD,0.00514850284387045,3793
wealth_within_low_education,all,CHARLS,high,64,death_post,R1,DEAD,0.00545630224511018,3793
wealth_within_low_education,all,CHARLS,high,65,death_post,R1,DEAD,0.00580036307521115,3793
wealth_within_low_education,all,CHARLS,high,66,death_post,R1,DEAD,0.00618993459661563,3793
wealth_within_low_education,all,CHARLS,high,67,death_post,R1,DEAD,0.00663629811305953,3793
wealth_within_low_education,all,CHARLS,high,68,death_post,R1,DEAD,0.00715335014661478,3793
wealth_within_low_education,all,CHARLS,high,69,death_post,R1,DEAD,0.00775839120773598,3793
wealth_within_low_education,all,CHARLS,high,70,death_post,R1,DEAD,0.00847319661490347,3793
wealth_within_low_education,all,CHARLS,high,71,death_post,R1,DEAD,0.00932135870954229,3793
wealth_within_low_education,all,CHARLS,high,72,death_post,R1,DEAD,0.010314370649746,3793
wealth_within_low_education,all,CHARLS,high,73,death_post,R1,DEAD,0.0114583255049696,3793
wealth_within_low_education,all,CHARLS,high,74,death_post,R1,DEAD,0.0127555097405609,3793
wealth_within_low_education,all,CHARLS,high,75,death_post,R1,DEAD,0.0142022141462668,3793
wealth_within_low_education,all,CHARLS,high,76,death_post,R1,DEAD,0.0157862582288638,3793
wealth_within_low_education,all,CHARLS,high,77,death_post,R1,DEAD,0.0174843941898534,3793
wealth_within_low_education,all,CHARLS,high,78,death_post,R1,DEAD,0.0192598787844939,3793
wealth_within_low_education,all,CHARLS,high,79,death_post,R1,DEAD,0.0210606328183903,3793
wealth_within_low_education,all,CHARLS,high,80,death_post,R1,DEAD,0.0228185226463739,3793
wealth_within_low_education,all,CHARLS,high,81,death_post,R1,DEAD,0.0244656291434875,3793
wealth_within_low_education,all,CHARLS,high,82,death_post,R1,DEAD,0.0259906579193842,3793
wealth_within_low_education,all,CHARLS,high,83,death_post,R1,DEAD,0.0274082069696235,3793
wealth_within_low_education,all,CHARLS,high,84,death_post,R1,DEAD,0.0287446411460803,3793
wealth_within_low_education,all,CHARLS,high,85,death_post,R1,DEAD,0.0300369975069995,3793
wealth_within_low_education,all,CHARLS,high,86,death_post,R1,DEAD,0.0313321324824805,3793
wealth_within_low_education,all,CHARLS,high,87,death_post,R1,DEAD,0.0326864417250669,3793
wealth_within_low_education,all,CHARLS,high,88,death_post,R1,DEAD,0.0341664643826512,3793
wealth_within_low_education,all,CHARLS,high,89,death_post,R1,DEAD,0.0358506953219706,3793
wealth_within_low_education,all,CHARLS,high,90,death_post,R1,DEAD,0.037832995081664,3793
wealth_within_low_education,all,CHARLS,high,91,death_post,R1,DEAD,0.0402054844535205,3793
wealth_within_low_education,all,CHARLS,high,92,death_post,R1,DEAD,0.0429861658854588,3793
wealth_within_low_education,all,CHARLS,high,93,death_post,R1,DEAD,0.0461682855714662,3793
wealth_within_low_education,all,CHARLS,high,94,death_post,R1,DEAD,0.0497362689194483,3793
wealth_within_low_education,all,CHARLS,high,95,death_post,R1,DEAD,0.053661136485033,3793
wealth_within_low_education,all,CHARLS,high,96,death_post,R1,DEAD,0.053661136485033,3793
wealth_within_low_education,all,CHARLS,high,97,death_post,R1,DEAD,0.053661136485033,3793
wealth_within_low_education,all,CHARLS,high,98,death_post,R1,DEAD,0.053661136485033,3793
wealth_within_low_education,all,CHARLS,high,99,death_post,R1,DEAD,0.053661136485033,3793
wealth_within_low_education,all,CHARLS,middle,60,death_post,R1,DEAD,0.00417552707958287,3793
wealth_within_low_education,all,CHARLS,middle,61,death_post,R1,DEAD,0.00440473536676012,3793
wealth_within_low_education,all,CHARLS,middle,62,death_post,R1,DEAD,0.00465010931683176,3793
wealth_within_low_education,all,CHARLS,middle,63,death_post,R1,DEAD,0.00491672765030353,3793
wealth_within_low_education,all,CHARLS,middle,64,death_post,R1,DEAD,0.00521067054452257,3793
wealth_within_low_education,all,CHARLS,middle,65,death_post,R1,DEAD,0.00553924245135522,3793
wealth_within_low_education,all,CHARLS,middle,66,death_post,R1,DEAD,0.00591127625014016,3793
wealth_within_low_education,all,CHARLS,middle,67,death_post,R1,DEAD,0.00633754538311719,3793
wealth_within_low_education,all,CHARLS,middle,68,death_post,R1,DEAD,0.00683132077901765,3793
wealth_within_low_education,all,CHARLS,middle,69,death_post,R1,DEAD,0.00740912411427758,3793
wealth_within_low_education,all,CHARLS,middle,70,death_post,R1,DEAD,0.00809175042654447,3793
wealth_within_low_education,all,CHARLS,middle,71,death_post,R1,DEAD,0.0089017299777095,3793
wealth_within_low_education,all,CHARLS,middle,72,death_post,R1,DEAD,0.00985003852711501,3793
wealth_within_low_education,all,CHARLS,middle,73,death_post,R1,DEAD,0.0109424948465425,3793
wealth_within_low_education,all,CHARLS,middle,74,death_post,R1,DEAD,0.0121812824692905,3793
wealth_within_low_education,all,CHARLS,middle,75,death_post,R1,DEAD,0.0135628591662557,3793
wealth_within_low_education,all,CHARLS,middle,76,death_post,R1,DEAD,0.0150755927854042,3793
wealth_within_low_education,all,CHARLS,middle,77,death_post,R1,DEAD,0.0166972820971451,3793
wealth_within_low_education,all,CHARLS,middle,78,death_post,R1,DEAD,0.0183928379633616,3793
wealth_within_low_education,all,CHARLS,middle,79,death_post,R1,DEAD,0.020112525689745,3793
wealth_within_low_education,all,CHARLS,middle,80,death_post,R1,DEAD,0.0217912788701427,3793
wealth_within_low_education,all,CHARLS,middle,81,death_post,R1,DEAD,0.0233642359613473,3793
wealth_within_low_education,all,CHARLS,middle,82,death_post,R1,DEAD,0.0248206110236408,3793
wealth_within_low_education,all,CHARLS,middle,83,death_post,R1,DEAD,0.0261743448803232,3793
wealth_within_low_education,all,CHARLS,middle,84,death_post,R1,DEAD,0.027450615490918,3793
wealth_within_low_education,all,CHARLS,middle,85,death_post,R1,DEAD,0.0286847925801551,3793
wealth_within_low_education,all,CHARLS,middle,86,death_post,R1,DEAD,0.0299216231963417,3793
wealth_within_low_education,all,CHARLS,middle,87,death_post,R1,DEAD,0.0312149641737121,3793
wealth_within_low_education,all,CHARLS,middle,88,death_post,R1,DEAD,0.0326283592021881,3793
wealth_within_low_education,all,CHARLS,middle,89,death_post,R1,DEAD,0.034236769468234,3793
wealth_within_low_education,all,CHARLS,middle,90,death_post,R1,DEAD,0.0361298300987198,3793
wealth_within_low_education,all,CHARLS,middle,91,death_post,R1,DEAD,0.0383955147935521,3793
wealth_within_low_education,all,CHARLS,middle,92,death_post,R1,DEAD,0.0410510155668251,3793
wealth_within_low_education,all,CHARLS,middle,93,death_post,R1,DEAD,0.0440898826552244,3793
wealth_within_low_education,all,CHARLS,middle,94,death_post,R1,DEAD,0.0474972426033172,3793
wealth_within_low_education,all,CHARLS,middle,95,death_post,R1,DEAD,0.0512454205627534,3793
wealth_within_low_education,all,CHARLS,middle,96,death_post,R1,DEAD,0.0512454205627534,3793
wealth_within_low_education,all,CHARLS,middle,97,death_post,R1,DEAD,0.0512454205627534,3793
wealth_within_low_education,all,CHARLS,middle,98,death_post,R1,DEAD,0.0512454205627534,3793
wealth_within_low_education,all,CHARLS,middle,99,death_post,R1,DEAD,0.0512454205627534,3793
wealth_within_low_education,all,CHARLS,low,60,death_post,R1,DEAD,0.00542907414377903,3793
wealth_within_low_education,all,CHARLS,low,61,death_post,R1,DEAD,0.00572709371394027,3793
wealth_within_low_education,all,CHARLS,low,62,death_post,R1,DEAD,0.00604613208742004,3793
wealth_within_low_education,all,CHARLS,low,63,death_post,R1,DEAD,0.00639279268209966,3793
wealth_within_low_education,all,CHARLS,low,64,death_post,R1,DEAD,0.00677498102295736,3793
wealth_within_low_education,all,CHARLS,low,65,death_post,R1,DEAD,0.00720219445248576,3793
wealth_within_low_education,all,CHARLS,low,66,death_post,R1,DEAD,0.00768591759428298,3793
wealth_within_low_education,all,CHARLS,low,67,death_post,R1,DEAD,0.00824015821685078,3793
wealth_within_low_education,all,CHARLS,low,68,death_post,R1,DEAD,0.00888217135282719,3793
wealth_within_low_education,all,CHARLS,low,69,death_post,R1,DEAD,0.00963343869892769,3793
wealth_within_low_education,all,CHARLS,low,70,death_post,R1,DEAD,0.0105209982312111,3793
wealth_within_low_education,all,CHARLS,low,71,death_post,R1,DEAD,0.0115741440866702,3793
wealth_within_low_education,all,CHARLS,low,72,death_post,R1,DEAD,0.0128071470891118,3793
wealth_within_low_education,all,CHARLS,low,73,death_post,R1,DEAD,0.0142275728806276,3793
wealth_within_low_education,all,CHARLS,low,74,death_post,R1,DEAD,0.0158382605193643,3793
wealth_within_low_education,all,CHARLS,low,75,death_post,R1,DEAD,0.0176346043533721,3793
wealth_within_low_education,all,CHARLS,low,76,death_post,R1,DEAD,0.0196014801086037,3793
wealth_within_low_education,all,CHARLS,low,77,death_post,R1,DEAD,0.0217100214601053,3793
wealth_within_low_education,all,CHARLS,low,78,death_post,R1,DEAD,0.0239146050580947,3793
wealth_within_low_education,all,CHARLS,low,79,death_post,R1,DEAD,0.0261505652118042,3793
wealth_within_low_education,all,CHARLS,low,80,death_post,R1,DEAD,0.0283333017410556,3793
wealth_within_low_education,all,CHARLS,low,81,death_post,R1,DEAD,0.0303784808311133,3793
wealth_within_low_education,all,CHARLS,low,82,death_post,R1,DEAD,0.0322720784640933,3793
wealth_within_low_education,all,CHARLS,low,83,death_post,R1,DEAD,0.0340322206781889,3793
wealth_within_low_education,all,CHARLS,low,84,death_post,R1,DEAD,0.0356916441809907,3793
wealth_within_low_education,all,CHARLS,low,85,death_post,R1,DEAD,0.0372963371446131,3793
wealth_within_low_education,all,CHARLS,low,86,death_post,R1,DEAD,0.0389044802581871,3793
wealth_within_low_education,all,CHARLS,low,87,death_post,R1,DEAD,0.0405860988719582,3793
wealth_within_low_education,all,CHARLS,low,88,death_post,R1,DEAD,0.0424238133108288,3793
wealth_within_low_education,all,CHARLS,low,89,death_post,R1,DEAD,0.0445150890759117,3793
wealth_within_low_education,all,CHARLS,low,90,death_post,R1,DEAD,0.046976470914825,3793
wealth_within_low_education,all,CHARLS,low,91,death_post,R1,DEAD,0.0499223433664291,3793
wealth_within_low_education,all,CHARLS,low,92,death_post,R1,DEAD,0.0533750597091051,3793
wealth_within_low_education,all,CHARLS,low,93,death_post,R1,DEAD,0.0573262338774349,3793
wealth_within_low_education,all,CHARLS,low,94,death_post,R1,DEAD,0.0617565272129022,3793
wealth_within_low_education,all,CHARLS,low,95,death_post,R1,DEAD,0.0666299565208711,3793
wealth_within_low_education,all,CHARLS,low,96,death_post,R1,DEAD,0.0666299565208711,3793
wealth_within_low_education,all,CHARLS,low,97,death_post,R1,DEAD,0.0666299565208711,3793
wealth_within_low_education,all,CHARLS,low,98,death_post,R1,DEAD,0.0666299565208711,3793
wealth_within_low_education,all,CHARLS,low,99,death_post,R1,DEAD,0.0666299565208711,3793
wealth_within_low_education,all,CHARLS,high,60,death_post,D2,DEAD,0.00867708609188334,1074
wealth_within_low_education,all,CHARLS,high,61,death_post,D2,DEAD,0.00915339962138603,1074
wealth_within_low_education,all,CHARLS,high,62,death_post,D2,DEAD,0.0096633067178788,1074
wealth_within_low_education,all,CHARLS,high,63,death_post,D2,DEAD,0.0102173613771148,1074
wealth_within_low_education,all,CHARLS,high,64,death_post,D2,DEAD,0.0108281987039059,1074
wealth_within_low_education,all,CHARLS,high,65,death_post,D2,DEAD,0.011510997945444,1074
wealth_within_low_education,all,CHARLS,high,66,death_post,D2,DEAD,0.0122841145459642,1074
wealth_within_low_education,all,CHARLS,high,67,death_post,D2,DEAD,0.0131699365978053,1074
wealth_within_low_education,all,CHARLS,high,68,death_post,D2,DEAD,0.0141960421740887,1074
wealth_within_low_education,all,CHARLS,high,69,death_post,D2,DEAD,0.0153967646670029,1074
wealth_within_low_education,all,CHARLS,high,70,death_post,D2,DEAD,0.0168153178621403,1074
wealth_within_low_education,all,CHARLS,high,71,death_post,D2,DEAD,0.0184985214827059,1074
wealth_within_low_education,all,CHARLS,high,72,death_post,D2,DEAD,0.0204691840524917,1074
wealth_within_low_education,all,CHARLS,high,73,death_post,D2,DEAD,0.0227393974542071,1074
wealth_within_low_education,all,CHARLS,high,74,death_post,D2,DEAD,0.0253136992482737,1074
wealth_within_low_education,all,CHARLS,high,75,death_post,D2,DEAD,0.0281847283934861,1074
wealth_within_low_education,all,CHARLS,high,76,death_post,D2,DEAD,0.0313283123284631,1074
wealth_within_low_education,all,CHARLS,high,77,death_post,D2,DEAD,0.0346983150859757,1074
wealth_within_low_education,all,CHARLS,high,78,death_post,D2,DEAD,0.0382218185729243,1074
wealth_within_low_education,all,CHARLS,high,79,death_post,D2,DEAD,0.0417954700350229,1074
wealth_within_low_education,all,CHARLS,high,80,death_post,D2,DEAD,0.0452840561693486,1074
wealth_within_low_education,all,CHARLS,high,81,death_post,D2,DEAD,0.0485527893948996,1074
wealth_within_low_education,all,CHARLS,high,82,death_post,D2,DEAD,0.0515792556485576,1074
wealth_within_low_education,all,CHARLS,high,83,death_post,D2,DEAD,0.0543924250990366,1074
wealth_within_low_education,all,CHARLS,high,84,death_post,D2,DEAD,0.0570446196013359,1074
wealth_within_low_education,all,CHARLS,high,85,death_post,D2,DEAD,0.0596093403304397,1074
wealth_within_low_education,all,CHARLS,high,86,death_post,D2,DEAD,0.0621795753051343,1074
wealth_within_low_education,all,CHARLS,high,87,death_post,D2,DEAD,0.0648672434229339,1074
wealth_within_low_education,all,CHARLS,high,88,death_post,D2,DEAD,0.0678043936581447,1074
wealth_within_low_education,all,CHARLS,high,89,death_post,D2,DEAD,0.071146801474823,1074
wealth_within_low_education,all,CHARLS,high,90,death_post,D2,DEAD,0.0750807359829236,1074
wealth_within_low_education,all,CHARLS,high,91,death_post,D2,DEAD,0.079789013711561,1074
wealth_within_low_education,all,CHARLS,high,92,death_post,D2,DEAD,0.0853073610692927,1074
wealth_within_low_education,all,CHARLS,high,93,death_post,D2,DEAD,0.0916223749214997,1074
wealth_within_low_education,all,CHARLS,high,94,death_post,D2,DEAD,0.0987031470137718,1074
wealth_within_low_education,all,CHARLS,high,95,death_post,D2,DEAD,0.106492166752323,1074
wealth_within_low_education,all,CHARLS,high,96,death_post,D2,DEAD,0.106492166752323,1074
wealth_within_low_education,all,CHARLS,high,97,death_post,D2,DEAD,0.106492166752323,1074
wealth_within_low_education,all,CHARLS,high,98,death_post,D2,DEAD,0.106492166752323,1074
wealth_within_low_education,all,CHARLS,high,99,death_post,D2,DEAD,0.106492166752323,1074
wealth_within_low_education,all,CHARLS,middle,60,death_post,D2,DEAD,0.0082864612113052,1074
wealth_within_low_education,all,CHARLS,middle,61,death_post,D2,DEAD,0.00874133206827825,1074
wealth_within_low_education,all,CHARLS,middle,62,death_post,D2,DEAD,0.00922828417774378,1074
wealth_within_low_education,all,CHARLS,middle,63,death_post,D2,DEAD,0.00975739641589441,1074
wealth_within_low_education,all,CHARLS,middle,64,death_post,D2,DEAD,0.0103407350806572,1074
wealth_within_low_education,all,CHARLS,middle,65,death_post,D2,DEAD,0.0109927960801911,1074
wealth_within_low_education,all,CHARLS,middle,66,death_post,D2,DEAD,0.0117311085337254,1074
wealth_within_low_education,all,CHARLS,middle,67,death_post,D2,DEAD,0.0125770526669254,1074
wealth_within_low_education,all,CHARLS,middle,68,death_post,D2,DEAD,0.0135569650437923,1074
wealth_within_low_education,all,CHARLS,middle,69,death_post,D2,DEAD,0.0147036334365817,1074
wealth_within_low_education,all,CHARLS,middle,70,death_post,D2,DEAD,0.0160583262335881,1074
wealth_within_low_education,all,CHARLS,middle,71,death_post,D2,DEAD,0.0176657554286946,1074
wealth_within_low_education,all,CHARLS,middle,72,death_post,D2,DEAD,0.019547702752045,1074
wealth_within_low_education,all,CHARLS,middle,73,death_post,D2,DEAD,0.0217157157342254,1074
wealth_within_low_education,all,CHARLS,middle,74,death_post,D2,DEAD,0.024174127663857,1074
wealth_within_low_education,all,CHARLS,middle,75,death_post,D2,DEAD,0.0269159088789337,1074
wealth_within_low_education,all,CHARLS,middle,76,death_post,D2,DEAD,0.0299179750179381,1074
wealth_within_low_education,all,CHARLS,middle,77,death_post,D2,DEAD,0.033136267061651,1074
wealth_within_low_education,all,CHARLS,middle,78,death_post,D2,DEAD,0.036501149542166,1074
wealth_within_low_education,all,CHARLS,middle,79,death_post,D2,DEAD,0.0399139224373323,1074
wealth_within_low_education,all,CHARLS,middle,80,death_post,D2,DEAD,0.0432454594738759,1074
wealth_within_low_education,all,CHARLS,middle,81,death_post,D2,DEAD,0.0463670409353033,1074
wealth_within_low_education,all,CHARLS,middle,82,death_post,D2,DEAD,0.0492572617943218,1074
wealth_within_low_education,all,CHARLS,middle,83,death_post,D2,DEAD,0.0519437880411951,1074
wealth_within_low_education,all,CHARLS,middle,84,death_post,D2,DEAD,0.0544765861067459,1074
wealth_within_low_education,all,CHARLS,middle,85,death_post,D2,DEAD,0.0569258482915972,1074
wealth_within_low_education,all,CHARLS,middle,86,death_post,D2,DEAD,0.0593803764818464,1074
wealth_within_low_education,all,CHARLS,middle,87,death_post,D2,DEAD,0.0619470512124154,1074
wealth_within_low_education,all,CHARLS,middle,88,death_post,D2,DEAD,0.064751976879641,1074
wealth_within_low_education,all,CHARLS,middle,89,death_post,D2,DEAD,0.06794391625099,1074
wealth_within_low_education,all,CHARLS,middle,90,death_post,D2,DEAD,0.0717007529775132,1074
wealth_within_low_education,all,CHARLS,middle,91,death_post,D2,DEAD,0.076197073557633,1074
wealth_within_low_education,all,CHARLS,middle,92,death_post,D2,DEAD,0.0814669960691921,1074
wealth_within_low_education,all,CHARLS,middle,93,death_post,D2,DEAD,0.087497720759606,1074
wealth_within_low_education,all,CHARLS,middle,94,death_post,D2,DEAD,0.0942597308016165,1074
wealth_within_low_education,all,CHARLS,middle,95,death_post,D2,DEAD,0.101698104612149,1074
wealth_within_low_education,all,CHARLS,middle,96,death_post,D2,DEAD,0.101698104612149,1074
wealth_within_low_education,all,CHARLS,middle,97,death_post,D2,DEAD,0.101698104612149,1074
