module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,HRS,relapse,period_factor15,-0.34550769937397,0.190744798163005,-1.81136105781878,0.0700849798949314,0.70786088169723,0.487060222308636,1.02875785146681
wealth_within_low_education,HRS,relapse,proxy_factorself,-0.087928907894514,0.103745562384069,-0.8475437972855,0.39669208583081,0.915825982406396,0.747313718968605,1.12233618728185
wealth_within_low_education,HRS,death_pre,(Intercept),-4.65334568349223,0.229869230243917,-20.2434474529475,4.05768672929045e-91,0.00952966529153868,0.00607308008697907,0.0149536181423767
wealth_within_low_education,HRS,death_pre,sesmiddle,0.121564607868442,0.109215288919587,1.11307317016712,0.265677005511605,1.12926232279993,0.911651619167483,1.39881657300189
wealth_within_low_education,HRS,death_pre,seslow,0.499455359354688,0.102523998707133,4.87159460860881,1.10701131067248e-06,1.64782355457185,1.34784675378079,2.01456319821609
wealth_within_low_education,HRS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.54766410392695,0.168831140710802,9.16693506548064,4.86658753940866e-20,4.70047752174794,3.37621435377136,6.54416059447686
wealth_within_low_education,HRS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.6833359691356,0.2195293157826,7.66793247241113,1.747908606496e-14,5.38348518926875,3.5010345488408,8.27809962420164
wealth_within_low_education,HRS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",3.52619061785313,0.368266646297114,9.57510177288288,1.01757038241618e-21,33.9942236607905,16.5169642832126,69.964868996803
wealth_within_low_education,HRS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.52215278221562,0.276839059304093,9.11053804530223,8.19744132253861e-20,12.4553815461049,7.23947164105367,21.4292612984768
wealth_within_low_education,HRS,death_pre,sex_factorfemale,-0.69761169002295,0.0678754735898731,-10.2778169068574,8.87142515920958e-25,0.497772720822461,0.435766984263696,0.568601318004068
wealth_within_low_education,HRS,death_pre,period_factor3,-0.156900564511528,0.130682512172357,-1.20062403073942,0.229897075044146,0.85478905095882,0.661636949342973,1.10432817025206
